name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Carr,https://www.carr.net.au/,work@carr.net.au,,Australia,Melbourne,Architecture,medium,,,architecture;interiors,,0,"From Milad's Australia research list; category recorded as ""Architecture / Interior Design"". Melbourne and Brisbane studios; separate work@ inbox published for new enquiries. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
PTW Architects,https://ptw.com.au/,,,Australia,Sydney,Architecture,medium,,,architecture,,0,"From Milad's Australia research list; category recorded as ""Architecture"". Sydney practice founded 1889. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Stockland,https://www.stockland.com.au/,,,Australia,Sydney,Real Estate,large,,,property;development,,0,"From Milad's Australia research list; category recorded as ""Real Estate Development / Property"". ASX-listed national diversified property group. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Mirvac,https://www.mirvac.com/,,,Australia,Sydney,Real Estate,large,,,development,,0,"From Milad's Australia research list; category recorded as ""Real Estate Development"". ASX-listed national property group. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Lendlease,https://www.lendlease.com/,,,Australia,Sydney,Construction,large,,,development,,0,"From Milad's Australia research list; category recorded as ""Development / Construction"". ASX-listed global property and infrastructure group. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Goodman Group,https://www.goodman.com/,,,Australia,Sydney,Architecture,large,,,commercial;industrial,,0,"From Milad's Australia research list; category recorded as ""Industrial / Commercial Real Estate"". ASX-listed global industrial property group. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Peet Limited,https://www.peet.com.au/,,,Australia,Perth,Real Estate,large,,,development,,0,"From Milad's Australia research list; category recorded as ""Real Estate Development"". ASX-listed national residential land developer. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Satterley Property Group,https://www.satterley.com.au/,,,Australia,Perth,Real Estate,large,,,residential;development,,0,"From Milad's Australia research list; category recorded as ""Residential Development"". Australia's largest private residential land developer. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Metricon Homes,https://www.metricon.com.au/,,,Australia,Melbourne,Architecture,large,,,residential,,0,"From Milad's Australia research list; category recorded as ""Home Building / Residential"". National volume homebuilder. Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (Australia research)
Austin Maynard Architects,https://maynardarchitects.com,hello@maynardarchitects.com,+61 497 020 635,Australia,Melbourne,Architecture,small,,,sustainable;residential;playful,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; award-winning sustainable residential practice with Melbourne and Hobart studios",Architizer 30 Best Australia Firms
Steffen Welsch Architects,https://steffenwelsch.com.au,info@steffenwelsch.com.au,+61 3 9988 9411,Australia,Melbourne,Architecture,small,,,sustainable;residential;passive,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; Collingwood studio focused on sustainable architecture",Architizer 30 Best Australia Firms
Albert Mo Architects,https://albertmo.com,studio@albertmo.com,,Australia,Melbourne,Architecture,small,,,residential;craft;material,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; Fitzroy studio specialising in residential work",Architizer 30 Best Australia Firms
Christopher Polly Architect,https://christopherpolly.com,mail@christopherpolly.com,+61 2 9516 5994,Australia,Sydney,Architecture,solo,,,residential;alterations;restraint,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; award-winning full-service practice in Newtown led by Christopher Polly",Architizer 30 Best Australia Firms
Splinter Society,https://splintersociety.com,,+61 3 9419 4189,Australia,Melbourne,Architecture,small,,,residential;interiors;adaptive-reuse,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; Fitzroy architecture and interior design studio led by Asha Nicholas and Chris Stanley; no email published",Architizer 30 Best Australia Firms
CHROFI,https://chrofi.com,,,Australia,Byron Bay,Architecture,small,,,residential;landscape;coastal,,7,"Listed on Architizer's 30 Best Architecture Firms in Australia; Byron Bay practice; no email surfaced",Architizer 30 Best Australia Firms
BOURNE + BLUE ARCHITECTURE,https://bourneblue.com.au,,,Australia,Newcastle,Architecture,small,,,residential;coastal;regional,,6,"Listed on Architizer's 30 Best Architecture Firms in Australia; Newcastle regional practice; no email surfaced",Architizer 30 Best Australia Firms
buckandsimple,https://buckandsimple.com,,,Australia,Brisbane,Architecture,small,,,residential;craft,,6,"Listed on Architizer's 30 Best Architecture Firms in Australia; no email surfaced",Architizer 30 Best Australia Firms
Kosloff Architecture,https://kosloffarchitecture.com,,,Australia,Melbourne,Architecture,small,,,public;cultural;residential,,6,"Listed on Architizer's 30 Best Architecture Firms in Australia; no email surfaced",Architizer 30 Best Australia Firms
Wardle,https://wardle.studio,enquiries@wardle.studio,+61 3 8662 0400,Australia,Melbourne,Architecture,medium,,,residential;cultural;craft,,8,"Rokeby Street Collingwood practice - renamed from John Wardle Architects in 2023, so the source sheet's name is out of date. A very close style match.",Manual list - 2026-08-08
Kerstin Thompson Architects,https://www.kerstinthompson.com,kta@kerstinthompson.com,+61 3 8662 8800,Australia,Melbourne,Architecture,small,,,civic;housing;landscape,,8,Lothian Street North Melbourne practice - a close style match.,Manual list - 2026-08-08
Durbach Block Jaggers,https://durbachblockjaggers.com,,+61 2 8297 3500,Australia,Sydney,Architecture,small,,,residential;sculptural;public,,8,"Roslyn Street Potts Point practice of 12 architects. The address on their site is masked and the domain carries no MX, so none was written.",Manual list - 2026-08-08
Neeson Murcutt Neille,https://neesonmurcuttneille.com,,+61 2 8203 1870,Australia,Sydney,Architecture,small,,,residential;public;landscape,,8,Roslyn Street Potts Point practice. No email published and the domain carries no MX.,Manual list - 2026-08-08
Candalepas Associates,https://www.candalepas.com.au,angeloc@candalepas.com.au,,Australia,Sydney,Architecture,small,,,concrete;religious;civic,,7,Sussex Street Sydney practice behind the Punchbowl Mosque; the published address is principal Angelo Candalepas's own.,Manual list - 2026-08-08
Clare Cousins Architects,https://clarecousins.com.au,,,Australia,Melbourne,Architecture,small,,,residential;interiors;adaptive-reuse,,8,"Melbourne practice covering architecture and interior design. Only a masked address was available, so none was written.",Manual list - 2026-08-08
Chenchow Little,https://www.chenchowlittle.com,mail@chenchowlittle.com,+61 2 9357 4333,Australia,Sydney,Architecture,small,,,residential;geometric;restrained,,8,Foveaux Street Surry Hills practice trading since 1994 - a close style match.,Manual list - 2026-08-08
Panov Scott,https://panovscott.com.au,hello@panovscott.com.au,+61 421 447 534,Australia,Sydney,Architecture,solo,,,residential;small-scale;crafted,,8,"Rushcutters Bay practice founded 2012 by Anita Panov and Andrew Scott - two-person studio doing small, carefully made residential work.",Manual list - 2026-08-08
Breathe Architecture,https://www.breathe.com.au,hello@breathe.com.au,+61 3 9381 2007,Australia,Melbourne,Architecture,small,,,sustainable;housing;nightingale,,8,"Alfred Place Melbourne practice, Australia's most-awarded sustainable architecture firm and originator of the Nightingale housing model.",Manual list - 2026-08-08
NMBW Architecture Studio,https://www.nmbw.com.au,nmbw@nmbw.com.au,+61 3 9090 7880,Australia,Melbourne,Architecture,small,,,residential;urban;research,,8,Kerr Street Fitzroy studio.,Manual list - 2026-08-08
Peter Stutchbury Architecture,https://www.peterstutchbury.com.au,info@peterstutchbury.com.au,+61 2 9979 5030,Australia,Sydney,Architecture,small,,,landscape;residential;climate,,8,Barrenjoey Road Newport practice - landscape-embedded residential work and a very close style match.,Manual list - 2026-08-08
Maddison Architects,https://www.maddisonarchitects.com.au,maddison@maddisonarchitects.com.au,+61 3 9696 3636,Australia,Melbourne,Architecture,small,,,residential;grand-designs,,7,Bank Street South Melbourne practice led by Peter Maddison.,Manual list - 2026-08-08
Lyons,https://www.lyonsarch.com.au,lyons@lyonsarch.com.au,+61 3 9600 2818,Australia,Melbourne,Architecture,medium,,,public;education;urban-design,,6,Bourke Street Melbourne practice specialising in public architecture and urban design.,Manual list - 2026-08-08
DKO Architecture,https://dko.com.au,,+61 3 8601 6000,Australia,Melbourne,Architecture,medium,,,multi-residential;interiors;hospitality,,6,"Rokeby Street Collingwood practice. The address on their site is masked, so none was written.",Manual list - 2026-08-08
Hayball,https://www.hayball.com.au,hayball@hayball.com.au,+61 3 9699 3644,Australia,Melbourne,Architecture,medium,,,education;multi-residential;143-staff,,6,Flinders Lane Melbourne practice of ~143 staff.,Manual list - 2026-08-08
Gray Puksand,https://www.graypuksand.com.au,,+61 3 9221 0999,Australia,Melbourne,Architecture,medium,,,workplace;education;multi-studio,,6,"Little Bourke Street Melbourne practice with Brisbane, Canberra and Sydney studios. No general inbox surfaced.",Manual list - 2026-08-08
nettletontribe,https://www.nettletontribe.com.au,sydney@nettletontribe.com.au,+61 2 9431 6431,Australia,Sydney,Architecture,medium,,,multi-sector;six-studios,,5,Willoughby Road Crows Nest practice with six Australian studios; publishes a per-office inbox.,Manual list - 2026-08-08
Rothelowman,https://rothelowman.com.au,info@rothelowman.com.au,+61 3 9268 6800,Australia,Melbourne,Architecture,medium,,,melbourne-sydney;residential,,4,Southbank Melbourne practice with a Sydney office.,UAE and Kuwait import list - 2026-08-09
Hames Sharley,https://www.hamessharley.com.au,,,Australia,Perth,Architecture,medium,,,multi-city;urban-design;interiors,,3,"Multi-city Australian practice covering architecture, urban design and interiors; general inbox not published in plain text on the site.",UAE and Kuwait import list - 2026-08-09
Buchan,https://buchangroup.com,dubai@buchangroup.com,,Australia,Brisbane,Architecture,large,,,masterplanning;experiential;340-staff,,3,"Fortitude Valley Brisbane HQ, 340+ staff across Australia, NZ and China. Only a Dubai-office inbox was found published in plain text; AU inboxes are behind a contact form.",UAE and Kuwait import list - 2026-08-09
Crone Architects,https://crone.com.au,info@crone.com.au,+61 2 8295 5300,Australia,Sydney,Architecture,medium,,,sydney;design-innovation,,4,World Square Sydney practice.,UAE and Kuwait import list - 2026-08-09
Geyer Valmont,https://geyervalmont.com,,,Australia,Sydney,Interior Design,medium,,,workplace;retail;hospitality;rebrand,,4,"Strategic workplace/retail/hospitality interior design practice, renamed from Geyer to Geyer Valmont; general inbox not published in plain text.",UAE and Kuwait import list - 2026-08-09
Billard Leece Partnership,https://www.blp.com.au,info@blp.com.au,0396565000,Australia,Melbourne,Architecture,medium,,,healthcare;complex-projects;melbourne,,4,La Trobe Street Melbourne practice focused on complex projects and user experience.,UAE and Kuwait import list - 2026-08-09
Jackson Architecture,https://jacksonarchitecture.com.au,,(03) 9662 3022,Australia,Melbourne,Architecture,medium,,,melbourne;residential,,3,East Melbourne architecture practice; no plain-text email published on the contact page.,UAE and Kuwait import list - 2026-08-09
ASPECT Studios,https://www.aspect-studios.com,international@aspect-studios.com,,Australia,Sydney,Architecture,medium,,,landscape;urban-design;multi-city,,3,Top-ranked landscape/urban design studio with ten studios worldwide; general international enquiries inbox.,UAE and Kuwait import list - 2026-08-09
Grimshaw Australia,https://grimshaw.global,,+61 2 9253 0200,Australia,Sydney,Architecture,large,,,international;sydney,,3,333 George Street Sydney office of the international Grimshaw practice; no plain-text general email found published.,UAE and Kuwait import list - 2026-08-09
GHD,https://www.ghd.com/en-au,,,Australia,Sydney,Construction,large,,,multi-discipline;engineering;wa100,,2,"Major multi-discipline engineering/architecture/design practice; no plain-text general email found published, contact-form only.",UAE and Kuwait import list - 2026-08-09
Arup Australia,https://www.arup.com,sydney@arup.com,(+61) 02 9320 9320,Australia,Sydney,Construction,large,,,engineering;multi-city,,2,Sydney office of the global engineering practice with offices across Australia.,UAE and Kuwait import list - 2026-08-09
Aurecon,https://www.aurecongroup.com,sydney@aurecongroup.com,,Australia,Sydney,Construction,large,,,engineering;multi-discipline,,2,Sydney office of the multi-discipline engineering and design consultancy.,UAE and Kuwait import list - 2026-08-09
WSP Australia,https://www.wsp.com/en-au,,,Australia,Sydney,Construction,large,,,engineering;multi-office,,2,6000+ staff across 14 Australian offices; no general contact-form-free email found for the core engineering business.,UAE and Kuwait import list - 2026-08-09
DKO,https://dko.com.au,info@dko.com.au,+61 3 8601 6000,Australia,Melbourne / Sydney / Brisbane / Perth,Architecture,large,,,interior;landscape;urban,,2,Large multi-city Australian architecture/interior/landscape/urban firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
With Architecture Studio,https://withstudio.com.au,info@withstudio.com.au,+61 8 9328 4475,Australia,Perth,Architecture,medium,,,urban;masterplanning;interior,,4,Perth architecture/urban/masterplanning/interior firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Team2 Architects & Interiors,http://team2.com.au,info@team2.com.au,+61 2 9437 3166,Australia,Sydney / Melbourne / Brisbane,Architecture,medium,,,interior,,3,"Multi-city Australian architecture/interior firm; site reachable over HTTP (HTTPS connection reset), otherwise healthy; published email pre-verified.",Prepared list review 2026-08-11
Arcke Architecture,https://arcke.com.au,info@arcke.com.au,+61 7 3368 2562,Australia,Brisbane,Architecture,small,,,interior,no_inhouse,4,Brisbane architecture/interior practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
JIA Architecture & Interiors,https://jiaarchitecture.com.au,info@jiaarchitecture.com.au,+61 404 029 988,Australia,Brisbane,Architecture,solo,,,interior;commercial,no_inhouse,4,Small Brisbane architecture/interior/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
ROJO Design,https://rojodesign.com.au,info@rojodesign.com.au,+61 7 3123 4879,Australia,Brisbane,Architecture,solo,,,interior;residential,no_inhouse,4,Small Brisbane architecture/interior/residential studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
MAS Architecture,https://mas.com.au,info@mas.com.au,+61 7 2141 1343,Australia,Brisbane,Architecture,small,,,residential;commercial,no_inhouse,4,Brisbane architecture/residential/commercial practice; site healthy (redirects); published email pre-verified.,Prepared list review 2026-08-11
SI.DE Architecture Studio,https://sidearchitecture.com.au,info@sidearchitecture.com.au,,Australia,Brisbane,Architecture,solo,,,residential,no_inhouse,4,Small Brisbane residential architecture studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Gantier Architecture & Design,https://gantierarchitecture.com.au,info@GantierArchitecture.com.au,+61 403 029 755,Australia,Perth,Architecture,solo,,,residential;sustainable,no_inhouse,5,Small Perth residential/sustainable architecture studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
ZARQ,https://zarq.com.au,info@zarq.com.au,+61 400 829 659,Australia,Perth,Architecture,solo,,,residential,no_inhouse,4,Small Perth residential architecture practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Humphrey Homes Architecture,https://humphreyhomes.com.au,info@humphreyhomes.com.au,+61 8 9284 5444,Australia,Perth,Architecture,solo,,,residential;interior,no_inhouse,4,Small Perth residential/interior architecture practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Peter Harding Architect,https://peter-harding.com.au,info@peter-harding.com.au,+61 439 507 826,Australia,Adelaide,Architecture,solo,,,interior;residential,no_inhouse,4,Solo Adelaide architecture/interior/residential practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Architektura,https://architektura.au,info@architektura.au,+61 3 7044 1913,Australia,Melbourne,Architecture,solo,,,interior,no_inhouse,4,Small Melbourne architecture/interior practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Art Solutions,https://artsolutions.com.au,info@artsolutions.com.au,+61 408 716 007,Australia,Brisbane,Visualization,solo,,,archviz;3d-cgi,no_inhouse,5,"Small Brisbane archviz/3D CGI studio; site healthy; published email pre-verified. Included per standing rule: arch-viz studios are leads, not competitors.",Prepared list review 2026-08-11
CHESEC,https://sk3drender.com.au,info@chesec.com.au,,Australia,Brisbane,Visualization,solo,,,archviz;da-cgi;marketing-cgi,no_inhouse,5,Small Brisbane DA/marketing CGI studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Ivolve Studios,https://ivolvestudios.com,mail@ivolvestudios.com,,Australia,Sydney,Visualization,medium,,,archviz;animation;vr;ai;masterplan-cgi,,5,Sydney archviz/animation/VR/AI/masterplan CGI studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Arcdreams,https://arcdreams.com.au,info@arcdreams.com.au,+61 499 867 349,Australia,Melbourne,Visualization,solo,,,archviz;cgi;animation;property-marketing,no_inhouse,5,Small Melbourne archviz/CGI/property marketing studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
