name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
MJMA Architecture & Design,https://www.mjma.ca,info@mjma.ca,(416) 593-6796,Canada,Toronto,Architecture,medium,,,recreation;aquatic;community,,5,Toronto practice specialising in aquatic and community facilities.,UAE and Kuwait import list - 2026-08-09
Saucier + Perrotte Architectes,https://www.saucierperrotte.com,info@saucierperrotte.com,+1 514 273-1700,Canada,Montreal,Architecture,medium,,,cultural;award-winning;montreal-toronto,,6,"Award-winning cultural-buildings practice with Montreal and Toronto offices.",UAE and Kuwait import list - 2026-08-09
Revery Architecture,https://reveryarchitecture.com,office@reveryarchitecture.com,604 682 1881,Canada,Vancouver,Architecture,medium,,,vancouver;bing-thom-successor,,6,"Vancouver practice, successor to Bing Thom Architects.",UAE and Kuwait import list - 2026-08-09
Partisans,https://partisans.com,hello@partisans.com,+1 647 846 3428,Canada,Toronto,Architecture,small,,,toronto;technology;materials,,7,"Toronto studio integrating design and technology, innovative materials.",UAE and Kuwait import list - 2026-08-09
Atelier RZLBD,https://www.rzlbd.com,,4162231900,Canada,Toronto,Architecture,small,,,research-driven;boutique;toronto,,6,"Boutique research-driven art and architecture practice founded by Reza Aliabadi; no plain-text email found published, site TLS certificate has expired.",UAE and Kuwait import list - 2026-08-09
Akb Architects,https://www.akb.ca,studio@akb.ca,+1 416 204 1331,Canada,Toronto,Architecture,small,,,residential;toronto,,6,St. Helens Ave Toronto residential architecture practice.,UAE and Kuwait import list - 2026-08-09
Atelier TAG,https://www.ateliertag.com,,+1 514 284 7766,Canada,Montreal,Architecture,small,,,montreal;design-research,,5,Prince-Arthur Montreal architecture practice; no plain-text email found published.,UAE and Kuwait import list - 2026-08-09
Taylor Smyth Architects,https://www.taylorsmyth.com,info@taylorsmyth.com,416.968.6688,Canada,Toronto,Architecture,small,,,residential;toronto,,6,Davenport Road Toronto architecture practice.,UAE and Kuwait import list - 2026-08-09
PUBLIC WORK,https://publicwork.ca,,,Canada,Toronto,Architecture,small,,,urban-design;landscape;toronto,,5,Adelaide Street West Toronto urban design and landscape architecture studio; no plain-text email found published.,UAE and Kuwait import list - 2026-08-09
Core Architects,https://www.corearchitects.com,info@corearchitects.com,,Canada,Toronto,Architecture,small,,,residential-towers;toronto,,4,Queens Quay East Toronto practice specialising in residential high-rise and mid-rise buildings.,UAE and Kuwait import list - 2026-08-09
Kasian,https://kasian.com,marketing@kasian.com,(604) 683-4145,Canada,Vancouver,Architecture,medium,,,vancouver-calgary;interior;planning,,3,"Vancouver-headquartered practice with Calgary, Edmonton and Toronto offices, among others.",UAE and Kuwait import list - 2026-08-09
Quadrangle (BDP Quadrangle),https://www.bdpquadrangle.com,contact@bdpquadrangle.com,416 598 1240,Canada,Toronto,Architecture,medium,,,toronto;renamed-bdp-merger,,4,"Spadina Avenue Toronto practice, renamed BDP Quadrangle after joining the UK-based BDP group.",UAE and Kuwait import list - 2026-08-09
B+H Architects,https://bharchitects.com,email@bharchitects.com,+1 416 596 2299,Canada,Toronto,Architecture,medium,,,toronto;global-studio;established-1953,,3,Bay Street Toronto office of a global-studio practice established 1953.,UAE and Kuwait import list - 2026-08-09
Provencher_Roy,https://provencherroy.ca,info@provencherroy.ca,514 844-3938,Canada,Montreal,Architecture,medium,,,montreal;integrated-approach,,4,Saint-Jacques Street Montreal practice with an integrated design approach.,UAE and Kuwait import list - 2026-08-09
Architecture49,https://architecture49.com,comms@architecture49.com,,Canada,Winnipeg,Architecture,medium,,,national-network;multi-city,,3,"National Canadian network with offices in Vancouver, Winnipeg, Toronto, Ottawa, Montreal and Halifax.",UAE and Kuwait import list - 2026-08-09
Brook McIlroy,https://brookmcilroy.com,info@brookmcilroy.com,(416) 504-5997,Canada,Toronto,Architecture,medium,,,toronto;planning;landscape,,4,Sterling Road Toronto architecture and planning practice.,UAE and Kuwait import list - 2026-08-09
Urban Strategies,https://www.urbanstrategies.com,info@urbanstrategies.com,416 340 9004,Canada,Toronto,Architecture,medium,,,urban-planning;toronto,,3,Spadina Avenue Toronto urban planning and design practice.,UAE and Kuwait import list - 2026-08-09
SvN Architects + Planners,https://svn-ap.com,,416 593 6499,Canada,Toronto,Architecture,medium,,,toronto;planning,,4,Adelaide Street East Toronto architecture and planning practice; no plain-text general email found published.,UAE and Kuwait import list - 2026-08-09
AtkinsRéalis,https://www.atkinsrealis.com,,,Canada,Montreal,Construction,large,,,engineering;major-international,,1,"Rene-Levesque Blvd Montreal HQ of the major international engineering group formerly SNC-Lavalin; no plain-text general email found published, contact form only.",UAE and Kuwait import list - 2026-08-09
Hatch,https://www.hatch.com,info@hatch.ca,+1 905 855 7600,Canada,Mississauga,Construction,large,,,engineering;multi-discipline,,2,Speakman Drive Mississauga engineering and project implementation practice.,UAE and Kuwait import list - 2026-08-09
IBI Group (Arcadis IBI Group),https://www.ibigroup.com,,+1 416 596 1930,Canada,Toronto,Architecture,large,,,urban;planning;now-part-of-arcadis,,2,"St. Clair Avenue West Toronto HQ; now operates as Arcadis IBI Group after the 2023 acquisition. No plain-text general email found published, contact form only.",UAE and Kuwait import list - 2026-08-09
Dialog,https://dialogdesign.ca,general@dialogdesign.ca,,Canada,Vancouver,Architecture,large,,,multi-discipline;calgary-edmonton-toronto,,3,"Vancouver-headquartered architecture engineering interior and planning firm founded 1960 formerly Cohos Evamy, with Calgary Edmonton Toronto and San Francisco studios.",UAE and Kuwait import list - 2026-08-09
HDR Canada,https://www.hdrinc.com/ca,,,Canada,Toronto,Construction,large,,,engineering;international;multi-city,,1,"University Avenue Toronto office of the international HDR engineering architecture group with Calgary and Vancouver offices too; no general email found published, only named regional contacts.",UAE and Kuwait import list - 2026-08-09
Dubbeldam Architecture + Design,https://dubbeldam.ca,design@dubbeldam.ca,+1 416 913 6757,Canada,Toronto,Architecture,medium,,,interior;landscape;furniture,,5,Toronto architecture/interior/landscape/furniture practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Ten-2-Four Architecture,https://ten24architecture.com,info@ten24architecture.com,+1 416 420 1024,Canada,Toronto,Architecture,small,,,heritage;residential,no_inhouse,4,Toronto architecture/heritage/residential practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
MEGS Architects,https://megsarchitects.com,info@megsarchitects.com,+1 416 824 9030,Canada,Toronto,Architecture,small,,,mixed-use;residential,no_inhouse,4,Toronto architecture/mixed-use/residential practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Theme Architecture & Planning,https://theme-ap.com,info@theme-ap.com,+1 647 649 4231,Canada,Toronto,Architecture,small,,,residential;commercial;institutional,no_inhouse,4,Toronto architecture/residential/commercial/institutional practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Symbolics Architecture + Design,https://symbolics.ca,info@symbolics.ca,,Canada,Toronto,Architecture,small,,,design,no_inhouse,4,Toronto architecture/design practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Noam Hazan Design Studio,https://noamhazan.com,info@noamhazan.com,+1 437 780 8204,Canada,Toronto,Architecture,solo,,,residential;interior,no_inhouse,5,Solo Toronto architecture/residential/interior studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
SOCA Design,https://socadesign.ca,info@socadesign.ca,+1 437 916 9272,Canada,Toronto,Architecture,solo,,,contemporary-design,no_inhouse,5,Solo Toronto contemporary architecture/design practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Layer Architecture,https://layerarch.ca,contact@layerarch.ca,+1 416 528 1877,Canada,Toronto,Architecture,solo,,,residential;commercial,no_inhouse,4,Solo Toronto architecture/residential/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
25:8 Architecture & Urban Design,https://258arch.com,info@258arch.com,+1 613 276 8258,Canada,Ottawa,Architecture,solo,,,urban-design,no_inhouse,4,Solo Ottawa architecture/urban design practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
If Then Architecture,https://ifthen.ca,info@ifthen.ca,+1 613 680 4820,Canada,Ottawa,Architecture,solo,,,documentation;existing-buildings,no_inhouse,4,Solo Ottawa architecture/documentation/existing-buildings practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Pylons Architecture,https://pylonsai.ca,info@pylonsai.ca,+1 289 637 1375,Canada,Toronto / GTA,Architecture,medium,,,public;commercial;retail,,4,Toronto/GTA architecture/public/commercial/retail practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Salikan Architecture,https://salikanarchitecture.ca,info@salikanarchitecture.ca,+1 604 668 0100,Canada,Vancouver,Architecture,medium,,,planning;interior,,4,Vancouver architecture/planning/interior practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Waissbluth Architecture Office,https://waoffice.ca,info@waoffice.ca,+1 604 612 5095,Canada,Vancouver,Architecture,solo,,,residential;urban,no_inhouse,4,Solo Vancouver architecture/residential/urban practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
enSoL Architecture,https://ensolarchitecture.ca,info@ensolarchitecture.ca,+1 778 872 9715,Canada,Vancouver,Architecture,medium,,,industrial;film-studios;commercial,,3,Vancouver architecture/industrial/film-studios/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Anonymous Architecture,https://anonymousarchitecture.ca,info@anonymousarchitecture.ca,,Canada,Calgary / Edmonton / Vancouver,Architecture,medium,,,residential;multi-family;commercial,,4,Multi-city Canadian architecture/residential/multi-family/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
CYNC Architecture,https://cync.ca,info@cync.ca,+1 403 269 7782,Canada,Calgary,Architecture,medium,,,masterplanning;residential;commercial,,4,Calgary architecture/masterplanning/residential/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
HEREBY Architectural,https://herebyarch.ca,info@herebyarch.ca,,Canada,Calgary,Architecture,solo,,,residential;commercial,no_inhouse,4,Solo Calgary architecture/residential/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Sphere Architecture,https://spherearc.ca,info@spherearc.com,+1 825 910 8080,Canada,Calgary,Architecture,medium,,,commercial;residential,,4,Calgary architecture/commercial/residential practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Kumlin Sullivan Architecture Studio,https://kumlinsullivan.com,info@kumlinsullivan.com,+1 403 283 8361,Canada,Calgary / Vancouver,Architecture,medium,,,residential;commercial,,4,Calgary/Vancouver architecture/residential/commercial studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
LOCUS architecture+design,https://locus-ad.ca,info@locus-ad.ca,+1 514 284 5314,Canada,Montreal,Architecture,medium,,,design,,4,Montreal architecture/design practice; site healthy (redirects); published email pre-verified.,Prepared list review 2026-08-11
ARCHITEM,https://architem.ca,info@architem.ca,+1 514 934 1744,Canada,Montreal,Architecture,medium,,,residential;institutional;commercial,,3,Montreal architecture/residential/institutional/commercial practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
STGM Architecture,https://stgm.ca,info@stgm.ca,+1 514 274 8410,Canada,Montreal / Quebec,Architecture,medium,,,urban;institutional;public,,3,Montreal/Quebec architecture/urban/institutional/public practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Thibodeau Architecture + Design,https://gotad.ca,info@gotad.ca,+1 514 276 9595,Canada,Montreal / Toronto / Vancouver,Architecture,medium,,,interior;project-management,,4,"Multi-city Canadian architecture/interior/PM practice; site reachable over HTTP (HTTPS SNI mismatch), otherwise healthy; published email pre-verified.",Prepared list review 2026-08-11
Visualry,https://visualry.ca,info@visualry.ca,+1 647 203 0235,Canada,Toronto,Visualization,solo,,,3d-rendering;animation;virtual-tours,no_inhouse,5,Small Toronto 3D rendering/animation/virtual tours studio; site healthy; published email pre-verified. Included per standing rule.,Prepared list review 2026-08-11
CG Studio,https://cgstudio.ca,info@cgstudio.ca,+1 306 229 6366,Canada,Saskatoon,Visualization,medium,,,archviz;3d-rendering;vr,,5,Saskatoon archviz/3D rendering/VR studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Design Solutions,https://shirfdesign.com,info@shirfdesign.com,+1 647 339 5817,Canada,Toronto,Visualization,solo,,,3d-design;rendering;animation,no_inhouse,5,Small Toronto 3D design/rendering/animation studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
JSW + Associates,https://jsw.ca,info@jsw.ca,+1 905 889 8100,Canada,Toronto,Architecture,medium,,,landscape;civil;public-realm,,4,Toronto landscape/civil/public realm practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
STUDIO tla,https://studiotla.ca,info@studiotla.ca,+1 416 638 4911,Canada,Toronto,Architecture,medium,,,landscape;urban;public-realm,,5,Toronto landscape/urban/public realm studio; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Optimicity,https://optimicity.ca,info@optimicity.ca,+1 416 802 3742,Canada,Toronto,Architecture,small,,,landscape;urban-design;masterplanning;3d,no_inhouse,4,Toronto landscape/urban design/masterplanning/3D practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Forest & Field Landscape Architecture,https://forestandfield.ca,info@forestandfield.ca,+1 647 933 1152,Canada,Toronto,Architecture,solo,,,landscape;urban;residential,no_inhouse,5,Solo Toronto landscape/urban/residential practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
John Lloyd & Associates,https://johnlloyd.ca,info@johnlloyd.ca,+1 416 778 9363,Canada,Toronto,Architecture,solo,,,landscape;residential;urban,no_inhouse,4,Solo Toronto landscape/residential/urban practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
SGL Planning & Design,https://sglplanning.ca,info@sglplanning.ca,+1 416 923 6630,Canada,Toronto,Architecture,medium,,,planning;urban;landscape;3d-visualization,,4,Toronto planning/urban/landscape/3D visualization practice; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Strategic Group,https://strategicgroup.ca,info@strategicgroup.ca,+1 403 770 2300,Canada,Calgary,Real Estate,large,,,developer;investment,new_project,2,Large Calgary real estate developer/investment firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Mann Group,https://manngroup.com,info@manngroup.com,+1 604 596 9801,Canada,Surrey / Vancouver,Real Estate,large,,,developer;commercial;industrial;multi-family,new_project,2,Large Surrey/Vancouver developer (commercial/industrial/multi-family); site healthy; published email pre-verified.,Prepared list review 2026-08-11
Rayton Development,https://rayton.ca,info@rayton.ca,,Canada,Richmond / Vancouver,Real Estate,medium,,,developer,new_project,3,Richmond/Vancouver real estate development firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
NAY Development,https://naydevelopment.com,info@naydevelopment.ca,+1 368 995 1606,Canada,Calgary,Real Estate,small,,,developer;inner-city-residential,new_project,3,Calgary inner-city residential developer; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Mango Developments,https://mangodevelopments.ca,info@mangodevelopments.ca,+1 587 223 5587,Canada,Calgary,Real Estate,medium,,,developer;residential;commercial,new_project,3,Calgary residential/commercial developer; site healthy (confirmed via WebFetch); published email pre-verified.,Prepared list review 2026-08-11
AAlia Holdings,https://aalia.ca,info@aalia.ca,,Canada,Vancouver,Real Estate,solo,,,boutique-developer;residential,new_project,4,Small boutique Vancouver residential developer; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Reveloper,https://reveloper.ca,info@reveloper.ca,,Canada,Vancouver,Real Estate,medium,,,development-management,new_project,3,Vancouver development management/real estate firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Struktur,https://struktur.ca,info@struktur.ca,+1 514 621 7737,Canada,Montreal,Real Estate,medium,,,developer;condos,new_project,3,Montreal real estate developer (condos); site healthy; published email pre-verified.,Prepared list review 2026-08-11
BORQ,https://borq.ca,info@borq.ca,+1 514 705 1204,Canada,Montreal,Real Estate,medium,,,developer;contractor;residential;commercial,new_project,3,Montreal developer/contractor (residential/commercial); site healthy; published email pre-verified.,Prepared list review 2026-08-11
Davos Canada,https://davos.ca,info@davos.ca,+1 514 255 8008,Canada,Montreal,Real Estate,medium,,,developer;residential;commercial,new_project,3,Montreal residential/commercial developer; site healthy; published email pre-verified.,Prepared list review 2026-08-11
Frank Architecture,https://www.frankarchitecture.ca,info@frankarchitecture.ca,+1 587 316 5200,Canada,Calgary,Interior Design,small,,,hospitality;residential;award-winning,recent_award,6,"Project of the Year winner at the 29th Canadian Interiors Best of Canada Awards 2026 (Fairmont Chateau Laurier - Wilfrids and Zoes)",Canadian Interiors Best of Canada Awards 2026
Breakhouse,https://breakhouse.ca,jobs@breakhouse.ca,+1 902 431 3102,Canada,Halifax,Interior Design,small,,,retail;hospitality;community,hiring_viz,5,"Experience-driven multidisciplinary design consultancy hiring; jobs@ inbox published, MX-verified",Canadian Interiors Best of Canada Awards 2026
BOX Interior Design,https://www.boxinteriordesign.com,info@boxinteriordesign.com,+1 604 738 2990,Canada,Vancouver,Interior Design,small,,,residential;commercial,,4,Vancouver boutique interior design studio; site healthy; email pre-verified via search snippet,Canadian Interiors Best of Canada Awards 2026
CHASE Architecture,https://chasearchitecture.com,chase@chasearchitecture.com,+1 416 252 9511,Canada,Toronto,Architecture,small,,,hospitality;residential,,5,Toronto architecture/interior design firm for hospitality and residential markets across Canada and internationally,Canadian Interiors Best of Canada Awards 2026
Artesa Architectes Concepteurs,https://www.artesaconcept.com,info@artesaconcept.com,+1 450 441 1133,Canada,Brossard,Architecture,small,,,quebec;design,,4,Brossard QC architecture practice; email pre-verified via search snippet,Canadian Interiors Best of Canada Awards 2026
Alykhan Velji Designs,https://alyveljidesigns.com,aly@alyveljidesigns.com,+1 403 617 2406,Canada,Calgary,Interior Design,solo,,,residential;commercial,no_inhouse,5,"Finalist, 2026 Western Living Designers of the Year Awards; named-founder email pre-verified",Western Living Designers of the Year 2026
BLTA,https://www.blta.ca,info@blta.ca,+1 514 288 5050,Canada,Montreal,Architecture,medium,,,commercial;residential;heritage,,4,One of the most active downtown Montreal architecture firms; commercial/residential/heritage restoration work,Canadian Interiors Best of Canada Awards 2026
Stark Architecture & Interiors,https://stark.ca,contact@stark.ca,+1 604 620 1210,Canada,Squamish,Architecture,small,,,residential;interiors;whistler,recent_award,5,Award-winning Squamish/Whistler architecture and interiors practice; Best of Canada Awards shortlist,Canadian Interiors Best of Canada Awards 2026
Izen Architecture,https://izenarch.ca,info@izenarch.ca,+1 416 792 5330,Canada,Toronto,Architecture,small,,,residential;design,no_inhouse,4,Award-winning Toronto architecture/design studio established 2015,Canadian Interiors Best of Canada Awards 2026
Bananarch Design Studio,https://bananarch.com,info@bananarch.com,+1 416 414 4900,Canada,Toronto,Architecture,small,,,residential;commercial;retail,no_inhouse,4,Multidisciplinary Toronto architecture/interior design firm for residential/commercial/retail,Canadian Interiors Best of Canada Awards 2026
Ancerl Studio,https://www.ancerlstudio.com,hello@ancerlstudio.com,+1 416 884 6020,Canada,Toronto,Architecture,small,,,landscape;interior;product-design,no_inhouse,5,Toronto multi-disciplinary atelier combining architecture landscaping interior and product design,Canadian Interiors Best of Canada Awards 2026
Little Giant Architecture and Interiors,https://www.littlegiant-studio.com,mark@littlegiant-studio.com,+1 403 862 8976,Canada,Calgary,Architecture,small,,,residential;hospitality;commercial,no_inhouse,5,"Boutique Calgary/Canmore/Banff/Victoria/Tofino architecture and interiors firm led by Mark Burkart, bespoke projects",Canadian Interiors Best of Canada Awards 2026
dkstudio Architects,https://www.dkstudio.ca,info@dkstudio.ca,+1 416 342 8017,Canada,Toronto,Architecture,small,,,retail;workplace;residential,,4,Toronto-headquartered architecture practice (with Vancouver/Hong Kong offices) for luxury retail workplace and residential,Canadian Interiors Best of Canada Awards 2026
Leckie Studio Architecture + Design,https://www.leckiestudio.com,mail@leckiestudio.com,+1 604 661 4144,Canada,Vancouver,Architecture,small,,,interdisciplinary;design,,6,Vancouver interdisciplinary design studio founded 2015 by architect Michael Leckie,Canadian Interiors Best of Canada Awards 2026
