name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Mesh Office,https://meshoffice.org,info@meshoffice.org,+98 21 22181537,Iran,Tehran,Architecture,small,,,urban,,0,"Tehran architecture and urban design office in Zaferanieh; site live, email MX-verified",Manual list - 2026-08-30
Dida Office,https://dida-office.com,didaoffice.job@gmail.com,,Iran,Tehran,Architecture,small,,dida.office,,hiring_viz,0,Tehran architecture studio in Saadat Abad; recurring LinkedIn hiring posts; site live,Manual list - 2026-08-30
Studio Momtaz,https://studiomomtaz.com,sinamomtaz@gmail.com,,Iran,Tehran,Architecture,small,,studiomomtaz,,,0,"Tehran architecture studio in Tajrish; site responds (500 intermittent), published gmail contact",Manual list - 2026-08-30
Render1,https://render1.ir,,,Iran,Isfahan,Visualization,medium,,,render-farm,,0,Iranian render farm / architectural rendering service; site live,Manual list - 2026-08-30
DFM Rendering,https://dfmrendering.com,,,Iran,Iran,Visualization,small,,,render-farm,,0,Iranian rendering system / render farm (Mazesta); site live,Manual list - 2026-08-30
Raymon Media,https://raymonmedia.com,,,Iran,Iran,Visualization,small,,,render-farm,,0,"Iranian render farm; site live, no email published",Manual list - 2026-08-30
Pardis Sazeh,https://pardissazeh.com,,,Iran,Iran,Visualization,small,,,animation,,0,Iranian architectural rendering and animation studio; site live,Manual list - 2026-08-30
Arshiform,https://arashmadani.design,arshiform@gmail.com,+98 21 22890256,Iran,Tehran,Architecture,small,,arashmadani_design,,,0,"Arash Madani design studio in Pasdaran, Tehran; site live, published gmail contact",Manual list - 2026-08-30
Asnow Design,https://asnow.ir,info@asnow.ir,+98 21 88106290,Iran,Tehran,Architecture,small,,asnow_design,,,0,"Tehran architecture studio in Vozara; site live, email MX-verified",Manual list - 2026-08-30
Arvines,https://arvines.com,,+98 912 073 7242,Iran,Tehran,Architecture,small,,arvines.co,,,0,"Tehran architecture/build studio in Saadat Abad; site live, domain has no MX so email left blank",Manual list - 2026-08-30
Sikaas,https://sikaas.com,,+98 912 205 4990,Iran,Tehran,Architecture,small,,,villa,,0,"Tehran architecture studio (villas) in Shahr-e Ziba; site live, no email published",Manual list - 2026-08-30
Decora Sba,https://decorasba.com,,+98 21 22304608,Iran,Tehran,Interior Design,small,,decorasba,,,0,"Tehran interior decoration studio; site live, no email published",Manual list - 2026-08-30
Armani Architects,https://armaniarchitects.com,armaniarchitects@gmail.com,+98 921 350 4266,Iran,Tehran,Architecture,small,,armaniarchitectsofficial,,,0,"Tehran architecture studio; site live, published gmail contact",Manual list - 2026-08-30
Studio Iran,https://studio-iran.com,info@studio-iran.com,+98 938 585 9595,Iran,Lahijan,Interior Design,small,,,branding,,0,"Lahijan design studio (spatial and visual identity); site live, email MX-verified",Manual list - 2026-08-30
Arc Secret,https://arcsecret.ir,info@arcsecret.ir,+98 31 91097376,Iran,Isfahan,Architecture,small,,,,,0,"Isfahan architecture studio (Raz-e Memari); site live, email MX-verified",Manual list - 2026-08-30
Sakou,https://sakou.ir,info@sakou.ir,+98 21 22532642,Iran,Tehran,Interior Design,small,,,,,0,"Tehran design studio (Sako Novin) in Resalat; site live, email MX-verified",Manual list - 2026-08-30
Tarahan Parse,https://tarahaneparse.com,info@tarahaneparse.com,+98 21 88950130,Iran,Tehran,Interior Design,small,,,,,0,"Tehran design studio in Fatemi; site live, email MX-verified",Manual list - 2026-08-30
Hiradana,https://hiradana.com,info@hiradana.com,+98 21 44274146,Iran,Tehran,Interior Design,small,,hiradaana,renovation;facade,,0,"Tehran interior design and renovation studio in Janatabad; site live, email MX-verified",Manual list - 2026-08-30
Achilan Decor,https://achilandecor.com,,+98 21 88374855,Iran,Tehran,Interior Design,small,,achilandecor,cabinetry;renovation,,0,"Tehran interior/cabinetry studio in Shahrak-e Gharb; site live, no email published",Manual list - 2026-08-30
Ramsin,https://decoramsin.com,,+98 912 610 8329,Iran,Tehran,Interior Design,small,,ramsindecor,architecture,,0,"Tehran architecture and interior decoration studio in Farmanieh; site live, no email published",Manual list - 2026-08-30
Amood Idea Aria,https://aiaria.com,amoodidearia@aiaria.com,+98 21 91008882,Iran,Tehran,Interior Design,small,,amood_idea_aria,design-build,,0,"Tehran interior design and build studio off Shariati; site live, email MX-verified",Manual list - 2026-08-30
Tehran Design Center,https://tehrandesign.center,info@tehrandesign.center,+98 21 26603144,Iran,Tehran,Interior Design,small,,,architecture,,0,"Tehran interior + architecture practice in Dowlat; site live, email from official contact page, MX-verified",Manual list - 2026-08-30
Sefid Group,https://sefidgroup.com,,+98 21 22650760,Iran,Tehran,Interior Design,small,,sefidgroup,,,0,"Tehran interior decoration group in Niavaran; site live, no email published",Manual list - 2026-08-30
Heeme Group,https://heemegroup.com,,+98 912 696 6516,Iran,Tehran,Interior Design,small,,,luxury;doors,,0,"Tehran luxury interior design group in Shahrak-e Gharb; site live, no email published",Manual list - 2026-08-30
Decoboom,https://decoboom.ir,,+98 21 22739490,Iran,Tehran,Interior Design,small,,decoboom.ir,,,0,"Tehran interior decoration studio in Niavaran; site live, no email published",Manual list - 2026-08-30
Memar Faraz,https://memarfaraz.ir,,+98 912 518 4836,Iran,Tehran,Interior Design,small,,meemar_faraz,renovation,,0,"Tehran interior decoration and renovation studio near Sabalan Sq; site live, no email published",Manual list - 2026-08-30
Raya Design Studio,https://rayadesignstudio.com,rayainteriordesign@gmail.com,+98 21 88392508,Iran,Tehran,Interior Design,small,,,architecture;renovation,,0,"Tehran architecture/interior and renovation studio in Fatemi; site live, published gmail contact",Manual list - 2026-08-30
Decotarh,https://decotarhco.com,,+98 912 246 0089,Iran,Tehran,Interior Design,small,,,,,0,"Tehran interior design studio (Lavasan/Mirdamad); site live, domain has no MX so email left blank",Manual list - 2026-08-30
Archit Pars Iranian,https://archit.ir,info@archit.ir,+98 21 66531707,Iran,Tehran,Interior Design,small,,bazsazi.archit,renovation,,0,"Tehran interior design and renovation studio in Sattarkhan; site live, email MX-verified",Manual list - 2026-08-30
Arsham Decor,https://arshamdecor.com,info2@arshamdecor.com,+98 21 44060317,Iran,Tehran,Interior Design,small,,,cabinetry,,0,"Tehran cabinetry and interior decoration studio in Sadeghieh; site live, email from contact page, MX-verified",Manual list - 2026-08-30
Ara Decor,https://aradecoration.com,info@aradecoration.com,+98 21 88806653,Iran,Tehran,Interior Design,small,,,cabinetry,,0,"Tehran cabinetry and interior decoration studio in Motahari; site live, email MX-verified",Manual list - 2026-08-30
Maand Office,https://www.maandoffice.ir,,+98 51 37668965,Iran,Mashhad,Architecture,small,,,construction,,0,"Mashhad architecture and construction office on Kalantari Highway; site live, no email published",Manual list - 2026-08-30
Shams Arch,https://shamsarch.ir,,+98 51 38481787,Iran,Mashhad,Architecture,small,,,interior,,0,"Mashhad architecture and interior decoration group; site live, no email published",Manual list - 2026-08-30
Saeedian Group,https://saeedian-co.com,en.saeedian@yahoo.com,+98 51 38467497,Iran,Mashhad,Architecture,small,,,,,0,"Mashhad architecture group in Sanabad; site live, published contact email (personal yahoo)",Manual list - 2026-08-30
Onyx Design Group,https://mashhadrenovation.ir,,+98 939 717 7210,Iran,Mashhad,Interior Design,small,,,renovation;residential,,0,"Mashhad residential and renovation design group in Abkooh; site live, no email published",Manual list - 2026-08-30
Olgoo Architecture Office,https://www.olgoo.co,info@olgoo.co,+98 21 22055451,Iran,Tehran,Architecture,small,,,,,0,Tehran studio founded 2007 by Mehran Khoshroo; residential and commercial (Gandom / Zar Macaron building); site + email MX-verified,Manual list - 2026-08-30
TDC Office,http://www.tdcoffice.com,,,Iran,Tehran,Architecture,small,,,competitions,,0,"The Dynamic Continues Office, founded 2004 by Sara Kalantary and Reza Sayadian; Saba Apartment (Dezeen); site live, no email published",Manual list - 2026-08-30
KA Architecture Studio,https://khavarianarchitects.com,ka.arq.studio@gmail.com,+98 21 86081307,Iran,Tehran,Architecture,small,,,,,0,"Founded 2013 by Mohammad Khavarian; site live, email read on contact page",Manual list - 2026-08-30
MAAN Architecture Studio,https://maanstudio.com,info@maanstudio.com,+98 21 22027933,Iran,Tehran,Architecture,small,,,,,0,"Tehran firm founded 2014; cultural/commercial buildings, interiors and product design (Aabaan community kitchen, designboom); site + email MX-verified",Manual list - 2026-08-30
Pragmatica Architectural Design Studio,https://pragmaticastudio.com,info@pragmaticastudio.com,+98 21 88060516,Iran,Tehran,Architecture,small,,,healthcare;renovation,,0,"Founded 2015; residential, refurbishment and healthcare architecture (146 Residential Building, ArchDaily); site + email MX-verified",Manual list - 2026-08-30
EPIC Architects,https://epic-architects.com,,+98 41 33146488,Iran,Tabriz,Architecture,small,,,,,0,"Tabriz architecture office; residential, commercial and hospitality projects; site live, no email published",Manual list - 2026-08-30
Aknoon Architecture Atelier,https://aknoonatelier.com,,,Iran,Shiraz,Architecture,small,,,,,0,"Shiraz multidisciplinary design and construction practice (housing/commercial); Honorable Mention 6th Iranian Interior Architecture Award; site live, no email published",Manual list - 2026-08-30
Mousavi Architects,https://mousaviarchitects.com,,,Iran,Hamedan,Architecture,small,,,,,0,"MA Office, research-oriented studio founded 2010 by Seyed Jalil Mousavi in Hamedan; site live (cert valid on apex only), no email published",Manual list - 2026-08-30
FAZA Studio,https://faza.studio,,,Iran,Tehran,Construction,small,,,,,0,"Tehran structural engineering bureau serving architects and investors on building projects; site live, no email published",Manual list - 2026-08-30
Studio Ghaaf,https://studioghaaf.com,info@studioghaaf.com,+98 912 373 0765,Iran,Tehran,Architecture,small,,,villa;facade;interior,,0,"Tehran architecture/interior studio active since 2011 (1390); villa, facade and commercial interior design; site + email MX-verified",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Pechazi Architecture Studio,https://pechazi.com,,,Iran,Isfahan,Interior Design,small,,,renovation;cafe;office,,0,"Isfahan interior architecture studio; cafe/restaurant, office and home renovation design; site live, MX ok, no email published",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Radkan Office,https://hadirastin.ir,,+98 51 37057210,Iran,Mashhad,Architecture,small,,,religious;villa;roof-garden,,0,"Mashhad architecture office of Hadi Rastin; known for large Mashhad mosques (Ghadir Baba Ali) plus villas and roof gardens; site live, MX ok",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Ara Architecture Studio,https://ara-art.ir,,,Iran,Mashhad,Interior Design,small,,,facade;furniture;renovation,,0,"Mashhad architecture and interior studio, ~decade of practice; office/commercial interiors, facade and furniture; site live, MX ok",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
4 Architecture Studio,https://4architecturestudio.com,,+98 21 22219316,Iran,Tehran,Architecture,small,,,interior;landscape;furniture,,0,"Tehran studio founded 2016 by Mohammad Yousef Salehi, Kasra Shafiezadeh and Mohammad Sadegh Afshar; architecture, interior, landscape, furniture; site live, MX ok",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Tobkasra,https://tbkasra.com,info@tbkasra.com,+98 21 26760632,Iran,Tehran,Construction,medium,,,hospital;mass-housing,,0,"Kasra Development, Tehran; Grade-One contractor in Building, Mass Housing and Project Management since 2004 (Lilian Park, Elahiyeh complexes); site + email MX-verified",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Arc Real Estate,https://arcrealestate.ir,info@arcrealestate.ir,+98 21 26205520,Iran,Tehran,Real Estate,small,,,luxury;presale,new_project,1,"Tehran luxury real-estate company; luxury apartments, villas, commercial and office buildings with active presale residential projects; site + email MX-verified",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Iran Stand Design,https://iranstanddesign.com,,+98 21 74501000,Iran,Tehran,Architecture,medium,,,exhibition;booth,exhibiting,0,"Construction dept. of Banian Omid, a major Tehran exhibition organiser; designs and builds trade-show stands and pavilions in Iran and abroad; site live, MX ok",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
YASNA Group,https://en.yasnagroup.com,info@yasnagroup.com,+98 21 44430927,Iran,Tehran,Architecture,small,,,exhibition;booth,exhibiting,0,"Tehran exhibition stand builder founded 1999; award-winning custom stands for clients in Iran, UAE and Iraq (offices in Istanbul and Iraq); site + email MX-verified",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Fluid Motion Architects,https://fma.co.com,,,Iran,Tehran,Architecture,medium,,,cultural;public,,2,"Tehran practice founded 2004 by Reza Daneshmir and Catherine Spiridonoff; 150+ projects incl. Mellat Park Cineplex and Vali-e-Asr Mosque; site live, MX ok",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Challenge Studio,https://challenge-studio.com,,,Iran,Tehran,Architecture,small,,,residential;contemporary,,1,"Tehran studio founded 2012 by Mohsen Tajeddin; contemporary residential and mixed-use; site live, MX ok, contact email redacted",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
Hamaan Studio,https://hamaanstudio.com,,,Iran,Isfahan,Architecture,small,,,research;residential,,1,"Isfahan architecture, design and research studio founded 2008 by Behrouz Shahbazi; site live, domain has no MX so email left blank",Iran hunt 2026-08-30 (developer/exhibition/native sweep)
EZ Studio,http://pedramezadi.com,pedram.izady@gmail.com,+98 913 327 1533,Iran,Isfahan,Architecture,small,,,villa;interior;landscape;art-curation,,4,"Multi-disciplinary Isfahan practice founded 2015 by Pedram Ezadi Boroujeni; Mid-Ridge Villa and Wall House published on ArchDaily; site live, published contact email",Iran hunt round 3 2026-08-30 (Memar Award / landscape / hospitality sweep)
Shift Process Practice,https://shiftprocesspractice.ir,,,Iran,Tehran,Architecture,small,,,residential;interior;research,,3,"Tehran practice committed to a paradigm shift in the design process; Eilkhaneh residential interior published on ArchDaily; site live, no email published",Iran hunt round 3 2026-08-30 (Memar Award / landscape / hospitality sweep)
