name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Spaces / Architects,https://spaces-eg.com,info@spacesarchitects.co,+20 15 50099401,Egypt,New Cairo,Architecture,small,,,,no_inhouse,0,"Cairo architecture + interior studio founded 2008 by Amgad Nagaty, 50+ projects; email + address in own listing","WebSearch Spaces architects Egypt design studio Cairo 2026-09-08"
LMD,https://www.lmdrealestate.com,info@lmd.com.eg,+20 2 21600035,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"Egyptian developer since 2007 (first + second homes, mixed-use), New Cairo plus Dubai/Spain/Greece; email on /contact-us","Nawy new projects in Egypt 2026 guide 2026-09-08"
Dar Arafa Architecture,https://dararafa.com,info@dararafa.com,+20 102 6000669,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Design-and-build architecture studio established 2006 by Waleed Arafa, Egypt + MENA + international; email on /contact-us","WebSearch Dar Arafa Architecture Egypt 2026-09-08"
Shahira Fahmy Architects,https://www.sfahmy.com,info@sfahmy.com,+20 2 37496144,Egypt,Giza,Architecture,small,,,,recent_award;no_inhouse,0,"Award-winning practice established 2005 in Cairo, led by Shahira Fahmy; email on own site","WebSearch Shahira Fahmy Architects Cairo 2026-09-08"
Studio 86,https://studio86.org,info@studio86.org,+20 3 5452086,Egypt,Alexandria,Architecture,small,,,,no_inhouse,0,"Alexandria architecture + interior design studio, residential focus; email + address in own listing","WebSearch Egypt architecture firm Alexandria studio 2026-09-08"
ENCODE,https://encodestudio.net,info@encodestudio.net,+20 1223692351,Egypt,Alexandria,Architecture,small,,,,no_inhouse,0,"Alexandria (Smouha) architectural design studio; email + address in own listing","WebSearch Egypt architecture firm Alexandria studio 2026-09-08"
Design Studio Eg,https://www.designstudioeg.com,contact@designstudioeg.com,+20 10 60084144,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Heliopolis (Cairo) interior design studio; email + address in own listing","WebSearch Egypt interior design studio Cairo villa apartment 2026-09-08"
Two Emms,https://twoemms.com,,,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Family-run architecture + interior design studio established 2017 in Cairo, residential + commercial","WebSearch best architecture firms Cairo Egypt 2026-09-08"
Studio 22 Architects,https://studio22architects.com,,+20 1122070441,Egypt,Sheikh Zayed,Architecture,solo,,,,no_inhouse,0,"Sheikh Zayed City architecture + interior studio serving Egypt and Gulf clients","WebSearch Egypt architecture studio New Cairo Sheikh Zayed 2026-09-08"
Sakan Design Studio,https://sakan4design.com,,+20 100 6849844,Egypt,New Cairo,Architecture,small,,,,no_inhouse,0,"New Cairo (North Ninety St) engineering + architecture design office, 5 engineers + 8 specialists, 70+ completed projects (villas, commercial, interiors)","WebSearch Egypt architecture studio New Cairo 2026-09-08"
Sirius Visuals,https://siriusvisuals.com,,+20 1128930035,Egypt,Cairo,Visualization,small,,,,no_inhouse,2,"Maadi (Cairo) 3D rendering, animation and scale-model studio since 2006, serves architects + real estate developers - overflow partner","WebSearch Egypt architectural visualization 3D rendering studio 2026-09-08"
Upwyde Developments,https://upwyde.com,,+20 2 26198668,Egypt,New Cairo,Real Estate,medium,,,,new_project,0,"Egyptian residential developer, New Cairo project pipeline; only broker-format email found so left blank","Nawy new projects in Egypt 2026 guide 2026-09-08"
Misr Italia Properties,https://www.misritaliaproperties.com,,+20 10 17006663,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Diversified developer with ~35 years' experience (residential, resorts, retail, business parks); only CEO-personal email found so left blank","WebSearch Misr Italia Properties Egypt 2026-09-08"
AS Design Studio,https://asdesign-studio.com,,,Egypt,Giza,Interior Design,small,,,,no_inhouse,0,"Interior + architectural design studio established 2014 in Giza, high-end residential and commercial","WebSearch Egypt interior design studio Cairo villa apartment 2026-09-08"
Alexandria Design,https://alxdesigns.net,,,Egypt,Alexandria,Architecture,small,,,,no_inhouse,0,"Alexandria modern architecture studio - residential, commercial and sustainable design","WebSearch Egypt architecture firm Alexandria studio 2026-09-08"
D-STUDIOS,https://www.dstudios.net,info@dstudios.net,+20 100 007 2727,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Heliopolis architecture + interior + landscape firm established 2004, 11-50 staff, concept-to-execution; email on own site","WebSearch Egypt landscape architecture firm Cairo 2026-09-08"
SITES International,https://www.sitesint.com,sites@sites-int.com,+20 2 3362 6311,Egypt,Giza,Architecture,medium,,,,no_inhouse,0,"Landscape architecture + master planning firm (Dr Maher Stino) since 1986, Al Azhar Park; email on /contact-us","WebSearch Egypt landscape architecture firm Cairo 2026-09-08"
Plateau Design Studio,https://plateaudesignstudio.com,plateau.design2018@gmail.com,+20 11 00118009,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Maadi landscape architecture + urban planning studio, 20+ years' experience; gmail published on own listing","WebSearch Egypt landscape architecture firm Cairo 2026-09-08"
LE JARDIN,https://www.lejardin-eg.com,info@lejardin-eg.com,+20 100 254 4442,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Landscape + outdoor design firm - villa gardens, hardscape, irrigation across Cairo/New Cairo/Sheikh Zayed; email on homepage","WebSearch Egypt landscape architecture firm Cairo 2026-09-08"
NGDS Architects,https://ngds-architects.com,ngds-architects@newgiza.com,+20 2 38274920,Egypt,Giza,Architecture,small,,,,recent_award;no_inhouse,0,"NEWGIZA architectural firm (Amr Ghaly), villa + residential design; Luxury Lifestyle Award winner (Jade); email on /contact","WebSearch 6th of October Giza architecture studio 2026-09-08"
Mabany Edris,https://mabanyedris.com,info@mabanyedris.com,+20 2 38653868,Egypt,Sheikh Zayed,Real Estate,large,,,,new_project,0,"Egyptian developer, ONS New Zayed ($266m launch) + Koun North Coast; email on /contact-us","WebSearch Egypt real estate developer new launch 2026 2026-09-08"
La Vista Developments,https://lavista-developments.com,info@lavista-developments.com,,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Egyptian developer (El Nozha HQ), El Patio ORO New Cairo + North Coast resort communities; email on /contact-us","WebSearch Egypt real estate developer new launch 2026 2026-09-08"
The Land Developers,https://www.thelanddevelopers.com,info@tld-eg.com,,Egypt,New Cairo,Real Estate,medium,,,,new_project,0,"Mid-size premium/hospitality-branded developer (est 1999), footprint New Cairo + North Coast + Hurghada; email on homepage","WebSearch Egypt real estate developer new launch 2026 2026-09-08"
Arkan Consultants,https://www.arkanconsultants.com,website@arkandevelopers.com,+20 2 23520219,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Grade-A architectural design + engineering consultancy since 2004, Egypt + international; email on homepage","WebSearch مكتب استشارات هندسية معماري القاهرة 2026-09-08"
Creative3Design,https://creativedesignegypt.com,info@creativedesignegypt.com,+20 101 905 3288,Egypt,Cairo,Interior Design,small,,,,recent_award;no_inhouse,0,"Award-winning interior design + architecture + turnkey fit-out, integrated English-speaking team; email on /en","WebSearch مكتب استشارات هندسية معماري القاهرة 2026-09-08"
Tatweer Misr,https://tatweermisr.com,info@tatweermisr.com,+20 2 27929892,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Pioneering Egyptian developer founded 2014 (Garden City HQ), IL Monte Galala / Bloomfields / Fouka Bay; email on /contact","WebSearch Tatweer Misr Egypt developer 2026-09-08"
Gates Developments,https://gatesdevelopments.com,info@gatesdevelopments.com,,Egypt,Sheikh Zayed,Real Estate,large,,,,new_project,0,"Egyptian developer (Plaza Espana, Sheikh Zayed HQ), active 2026 project pipeline; email on /contact","WebSearch Inertia Gates Developments Egypt 2026-09-08"
EEC Group,https://www.eecegypt.com,info@eecegypt.com,,Egypt,Cairo,Construction,large,,,,no_inhouse,0,"Engineering Enterprises for Civil & Steel Constructions (est 1975), turnkey engineering + construction across Egypt/Africa/ME; email on own site","WebSearch Egypt architecture MAS EEC group 2026-09-08"
KAYAN Interior Designs,https://kayan-interiors.com,,+20 11 28233387,Egypt,Alexandria,Interior Design,small,,,,no_inhouse,0,"Alexandria (Smouha) interior design studio, residential focus; own-domain email found but kayan-interiors.com has no MX record so left blank","WebSearch Alexandria Egypt interior design studio 2026-09-08"
Magaz Architects,https://magazarchitects.com,info@magazarchitects.com,,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Architecture + interior design firm (Mahmoud Fawzi + Amr Abu El-Dahab), projects in Zamalek + Maadi; email on homepage","WebSearch design studio Egypt interior architecture Zamalek Maadi 2026-09-08"
PRESPX,https://prespx.com,info@prespx.com,+20 127 383 8474,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Cairo interior-architecture studio, residential/hospitality/commercial, every project principal-led; email on homepage","WebSearch Cairo architecture studio boutique residential 2026-09-08"
Al Marasem Development,https://almarasem.com,,+20 2 22761111,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"Egyptian joint-stock developer/contractor since 1997 (Mivida HQ), Mar Ville New Zayed (EGP 33bn target, phase 1 Q4 2026); only staff-format email found so left blank","WebSearch AlMarasem International Development Egypt 2026-09-08"
Hyde Park Developments,https://www.hydeparkdevelopments.com,,+20 100 034 2330,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Private Cairo developer founded 2011 (Heliopolis HQ), Hyde Park New Cairo 6M sqm + residential/leisure/commercial; hpd.com.eg has no MX so email left blank","WebSearch Hyde Park Developments Egypt 2026-09-08"
Inertia Egypt,https://www.inertiaegypt.com,,,Egypt,Giza,Real Estate,large,,,,new_project,0,"Egyptian developer (Cairo West Business Park), Joulz / G Cribs / Jefaira North Coast, Cairo + Alexandria + Red Sea; no general email exposed","WebSearch Inertia Gates Developments Egypt 2026-09-08"
Nile Developments,https://nile-developments.com,,+20 100 336 6453,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"Egyptian developer founded 2002 (Mivida Business Park), first New Administrative Capital tower (31 North); staff-format email only so left blank","WebSearch Nile Developments Egypt New Capital 2026-09-08"
Naia Developments,http://naiadevelopments.com,,,Egypt,Sheikh Zayed,Real Estate,large,,,,new_project,0,"Egyptian developer (Capital Business Park, Sheikh Zayed HQ), luxury residential projects; staff-format email only so left blank","WebSearch Naia Developments Egypt 2026-09-08"
Echelle Architects,https://www.echellearchitects.com,,,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Cairo architecture + interior studio founded 2014, LEED-accredited, Egypt Green Building Council co-founders","WebSearch Cairo architecture studio boutique residential 2026-09-08"
Reha,https://www.rehallc.com,,,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Cairo architecture + interior architecture studio founded 2016 by Reha Habib, projects in Egypt + US + Dubai","WebSearch Cairo architecture studio boutique residential 2026-09-08"
Ehab Kandil Designs,https://ehabkdesigns.com,,+20 3 5820810,Egypt,Alexandria,Visualization,small,,,,no_inhouse,2,"Alexandria architecture + interior + digital visualization studio, 1200+ projects since 2007 - overflow partner; email redacted on site","WebSearch Alexandria Egypt interior design studio 2026-09-08"
88 Studio,https://www.88-studio.com,,,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Cairo design + build studio (~15 yrs) founded by architect Ahmed El Dessouki, CG artist Rami Emad and interior architect Nagham Hamid - homes + creative workspaces","WebSearch 88 Studio Egypt architecture 2026-09-08"
Hassan Allam Properties,https://www.hap.com.eg,info@hassanallam.com,,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Real estate arm of Hassan Allam Holding (Heliopolis), Swan Lake / Little Venice / Seasons, 57+ projects; general email published on group site","WebSearch Hassan Allam Properties Egypt 2026-09-08"
Madinet Masr,https://madinetmasr.com,media@mnhd.com,+20 2 2261 9570,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Listed developer (formerly MNHD), Taj City + Sarai in East Cairo, active 2026 pipeline; email on /contact-us","WebSearch Madinet Masr MNHD Egypt 2026-09-08"
City Edge Developments,https://cityedgedevelopments.com,info@cityedgedevelopments.com,+20 2 2461 9090,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"State-backed developer (New Urban Communities Authority JV), New Alamein / Mangroovy / Etapa; email on /contact-us","WebSearch City Edge Developments Egypt 2026-09-08"
Urbnlanes Developments,https://urbnlanes.com,info@urbnlanes.com,,Egypt,New Cairo,Real Estate,medium,,,,new_project,0,"Kuwaiti-Egyptian developer (Fifth Settlement HQ), New Cairo + New Capital projects; email on /contact","WebSearch Urbnlanes Developments Egypt 2026-09-08"
SODIC,https://www.sodic.com,info@sodic.com,+20 16220,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Leading listed Egyptian developer, 30+ years, West/East Cairo + North Coast; email on /contact-us","WebSearch SODIC Egypt real estate 2026-09-08"
Novara Development,https://novaradevelopment.com,,+20 15466,Egypt,Cairo,Real Estate,small,,,,new_project,0,"Egyptian developer; own-domain email found but novaradevelopment.com has no MX record so left blank","WebSearch Madaar Novara Egypt real estate 2026-09-08"
Cairo Hospitality,https://cairohospitality.com,info@cairohospitality.com,+20 2 28120097,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Cairo interior design consultancy with a dedicated hospitality/F&B offer; email on /services page","WebSearch Egypt hospitality interior design consultancy Cairo 2026-09-08"
outofspaces,https://www.outofspaces.com,contact@outofspaces.com,+20 106 882 2163,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Cairo commercial interior studio (est 2022) - fitness/wellness, F&B, retail, hospitality, concept to site supervision; email on homepage","WebSearch Egypt hospitality interior design consultancy Cairo 2026-09-08"
KAFConsultant,https://kafconsultant.com,business@kafconsultant.com,+20 2 22672009,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Multidisciplinary architecture + interior + design-management consultancy, 12+ years, 65+ projects across 4 countries; email on homepage","WebSearch Egypt hospitality interior design consultancy Cairo 2026-09-08"
Zaro Architects,https://zaroarchitects.com,info@zaroarchitects.com,,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Heliopolis (Cairo) architecture studio, residential + villa design; email on /contact","WebSearch Cairo architecture studio Heliopolis Nasr City residential 2026-09-08"
Visible Studio,https://visible-studio.net,info@visible-studio.net,+20 12 00671177,Egypt,Cairo,Visualization,small,,,,no_inhouse,2,"Cairo 3D design studio specialising in architectural visualization for exteriors + interiors - overflow partner; email in own listing","WebSearch Egypt architectural visualization studio Cairo render 2026-09-08"
Treeline Landscape,https://treeline-eg.com,info@treeline-eg.com,+20 11 19777620,Egypt,New Cairo,Architecture,small,,,,no_inhouse,0,"New Cairo (South 90) landscape architecture studio, villa gardens + outdoor design; email in own listing","WebSearch Egypt landscape architecture studio Cairo 2026-09-08"
Kremastos,https://kremastos.com,info@kremastos.com,+20 122 008 4447,Egypt,New Cairo,Architecture,small,,,,no_inhouse,0,"New Cairo (South 90) landscape + garden + pool design studio; email in own listing","WebSearch Egypt landscape architecture studio Cairo 2026-09-08"
Concept Event Solutions,https://concept-egy.net,,+20 112 000 0529,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Nasr City exhibition-stand + event-pavilion design/build firm, 26 years; concept-egy.com email has no MX so left blank","WebSearch Egypt exhibition stand design Cairo 2026-09-08"
Apex Studio,https://www.apex-architects.com,info@apex-studio.net,+20 111 853 8499,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Full-service architecture + interior + planning firm founded 2014, Egypt + Saudi Arabia; email on homepage","WebSearch Egypt architecture firm Cairo studio residential 2026-09-08"
IGI Developments,https://igi-developments.com,contact-us@igi-developments.com,+20 16124,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Egyptian developer, 30+ years, luxury residential; email on /contact-us","WebSearch IGI Rock Redcon Egypt real estate 2026-09-08"
Ora Developers,https://oradevelopers.com,,,Egypt,Giza,Real Estate,large,,,,new_project,0,"Naguib Sawiris developer (Sheikh Zayed HQ), Zed East / Zed West / Silversands North Coast; contact-form only","WebSearch Ora Developers Egypt 2026-09-08"
Mountain View,https://www.mountainviewegypt.com,,+20 16201,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"DMG-owned private developer, 23+ projects (New Cairo, October, Ras El Hekma, Sokhna); no general email exposed","WebSearch Mountain View DMG Egypt developer 2026-09-08"
Emaar Misr,https://www.emaarmisr.com,,+20 16116,Egypt,Sheikh Zayed,Real Estate,large,,,,new_project,0,"Egyptian arm of Emaar (Capital Business Park), Marassi / Uptown Cairo / Mivida; staff-format email only so left blank","WebSearch Emaar Misr Egypt 2026-09-08"
Al Ahly Sabbour,https://www.alahly.com,,+20 103 030 1030,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Developer founded 1994 by Eng. Hussein Sabbour, 57+ residential/commercial/coastal projects, NBE partnership; phone only","WebSearch Al Ahly Sabbour developments Egypt 2026-09-08"
Palm Hills Developments,https://www.palmhillsdevelopments.com,,+20 2 35351200,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Major listed developer (Smart Village HQ), Badya 6th October smart city + East/West Cairo + coastal; contact email redacted on site","WebSearch Palm Hills Developments Egypt 2026-09-08"
Madaar Developments,https://www.madaar.com,,,Egypt,Cairo,Real Estate,medium,,,,new_project,0,"Egyptian luxury developer founded 2015 (Heliopolis), Azha Ain Sokhna + Azha North Coast; staff-format email only so left blank","WebSearch Madaar Novara Egypt real estate 2026-09-08"
Rock Developments,https://rock-developments.com,,+20 19502,Egypt,Cairo,Real Estate,large,,,,no_inhouse,0,"Egyptian developer founded 1978 by Eng. Samir Doss, residential/commercial/administrative; no email exposed on site","WebSearch IGI Rock Redcon Egypt real estate 2026-09-08"
Wadi Degla Developments,https://wadidegladevelopments.com,,+20 2 24134514,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Maadi-based developer, projects in Mostakbal City + New Capital + coastal; staff-format email only so left blank","WebSearch Wadi Degla developments Egypt 2026-09-08"
IDD International Design and Development,https://www.iddmena.com,,+20 2 25622065,Egypt,Cairo,Interior Design,medium,,,,no_inhouse,0,"International architecture + interior design firm in Heliopolis, Cairo - contextual design with an international network; email redacted on site","WebSearch outofspaces Kaf IDD Egypt interior architecture 2026-09-08"
K Developments,https://k-developments.com,,,Egypt,New Cairo,Real Estate,medium,,,,new_project,0,"Egyptian developer (Pearl des Rois HQ, South Investors New Cairo), North Coast + New Cairo pipeline (Pause North Coast EGP 20bn); k-developments.com has no MX record so email left blank","WebSearch K Developments Egypt 2026-09-13"
Q Developments,https://qdevelopments-gp.com,,+20 201011438654,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Egyptian joint-stock developer founded 2016, Q Bay North Coast (Sidi Abdel Rahman km136, EGP 9bn) + Q North; qdevelopments-gp.com has no MX record so email left blank","WebSearch Q Developments Egypt North Coast 2026-09-13"
Starlight Developments,https://www.starlightdevelopments.com,info@starlightdevelopments.com,+20 220200099,Egypt,New Cairo,Real Estate,large,,,,new_project,0,"Egyptian developer (Katameya Heights HQ), boutique luxury communities - Katameya Creeks/URBN K/Katameya Coast Ras El Hekma phase 2 launch 2026; email on own site, MX verified","WebSearch Starlight Developments Egypt 2026-09-13"
WS Designhouse,https://www.wsdesignhouse.com,,+20 100 258 3892,Egypt,New Cairo,Interior Design,solo,,,,no_inhouse,0,"Luxury interior architecture studio led by Dr. Wessam Abdellatif, private residences and villas; wsdesignhouse.com has no MX record so email left blank","WebSearch WS Designhouse New Cairo Egypt 2026-09-13"
Malek DC,https://www.malekdc.com,,,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Designers & Consultants firm - hospitality projects incl. Resta Hotel Sharm El Sheikh + Marsa Alam, Cairo Sheraton, Hurghada Sheraton, Ein Sokhna Hotel; no email visible on homepage","WebSearch hotel resort interior design consultancy Egypt Red Sea 2026-09-13"
Alsafwa Group,https://www.alsafwagroup.info,info@alsafwagroup.info,+20 105 005 7511,Egypt,Cairo,Interior Design,medium,,,,no_inhouse,0,"SGAD hospitality design arm of Alsafwa Group - five-star hotel interiors and resort fitouts across Egypt; email on own site, MX verified","WebSearch hotel resort interior design consultancy Egypt Red Sea 2026-09-13"
Sketch Hurghada,https://www.sketchhurghada.com,,+20 1200400232,Egypt,Hurghada,Architecture,medium,,,,no_inhouse,0,"Hurghada-based architecture + interior design studio founded 2011 by engineer Mariam Nashaat, 18+ years' experience; email redacted on site so left blank","WebSearch hotel resort interior design consultancy Egypt Red Sea 2026-09-13"
Banan Egypt,https://bananegypt.com,banan@bananegypt.com,+20 106 664 4609,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Architecture + interior design + project management studio, residential/commercial/institutional; email on own site, MX verified","WebSearch مكتب معماري القاهرة الجديدة تصميم فيلات 2026-09-13"
CEGMAN,https://cegman.com,cegman@cegman.com,+20 2 3335 7394,Egypt,Cairo,Architecture,medium,,,,no_inhouse,0,"Egyptian multidisciplinary consultancy founded 1970 - engineering, architecture, urban planning + economic studies, New Capital urban development work; email on own site, MX verified","WebSearch urban planning masterplanning consultancy Egypt New Capital 2026-09-13"
Flair Egypt,https://www.flair-egypt.com,info@flair-egypt.com,+20 100 112 6410,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Award-winning interior design practice since 2008 (founder Mohamed Khalifa), luxury residential/commercial/hospitality; email on own site, MX verified","WebSearch interior design studio Zamalek Maadi Cairo boutique 2026-09-13"
Hani Hanna Architects,https://www.hha-eg.com,support@hha-eg.com,+20 109 812 9565,Egypt,Heliopolis,Architecture,solo,,,,no_inhouse,0,"30-year architecture + interior design practice - residential, malls, hospitals, resorts; email on own site, MX verified","WebSearch HPH Heliopolis Cairo architecture interior design 2026-09-13"
The Design Hub,https://www.tdhegypt.com/en,Info@tdhegypt.com,+20 111 144 4053,Egypt,Cairo,Interior Design,small,,,,no_inhouse,0,"Founded 2016 by architect Ahmed Maher, 100+ completed residential/service/commercial interior projects; email on own site, MX verified","WebSearch The Design Hub New Cairo interior design 2026-09-13"
Yasmina Makram,https://yasminamakram.com,,,Egypt,Cairo,Interior Design,solo,,,,no_inhouse,0,"Interior architecture + product design studio (Zamalek), turn-key residential/commercial projects under Yasmina Makram Ebeid; no email visible on site","WebSearch Yasmina Makram Zamalek interior design studio 2026-09-13"
Virta Studio,https://virtastudio.com,,+20 122 247 9149,Egypt,New Cairo,Visualization,small,,,,no_inhouse,2,"New Cairo interior design + Unreal Engine VR/AR visualization studio est. 2018 for real-estate clients - overflow partner; virtastudio.com has no MX record so email left blank","WebSearch Virta Cairo interior design architecture studio 2026-09-13"
Style Design,https://www.style-design.com.eg,style@style-design.com.eg,+20 2 25161947,Egypt,Cairo,Interior Design,medium,,,,no_inhouse,0,"Architecture, design, contracting and retail services firm based in Maadi Cairo; email + address on own listing, MX verified","WebSearch retail store rollout design fit-out company Egypt Cairo 2026-09-13"
AZ Studios,https://az-studios.com,hello@az-studios.com,+20 10 10002431,Egypt,New Cairo,Real Estate,small,,,,no_inhouse,0,"Branding + creative agency in 1st Settlement New Cairo, works with real estate and other developers on brand storytelling; email on own site, MX verified","WebSearch property marketing agency real estate Egypt Cairo branding 2026-09-13"
Real Agency,https://real.com.eg,info@real.com.eg,+20 105 5080857,Egypt,New Cairo,Real Estate,medium,,,,no_inhouse,0,"Integrated branding + marketing agency since 2017 with a dedicated real estate marketing division (RMS) for developers; email on /contact, MX verified","WebSearch property marketing agency real estate Egypt Cairo branding 2026-09-13"
Everdawn Studio,https://www.behance.net/Everdawn-Studio,Everdawn-studio@outlook.com,+20 10 19344005,Egypt,Mansoura,Architecture,solo,,,,no_inhouse,0,"Independent architecture studio in Mansoura since 2013, residential villas + interiors + museum design; email published on own Facebook page","WebSearch architecture firm Mansoura Tanta Egypt studio 2026-09-13"
Dusk Architecture,https://www.behance.net/duskarch,,+20 100 5508628,Egypt,Mansoura,Interior Design,solo,,,,no_inhouse,0,"Mansoura interior design studio (\"Designs that Transcend Perfection\"); no email published, only phone on Facebook","WebSearch architecture firm Mansoura Tanta Egypt studio 2026-09-13"
Scale Architecture Studio,https://scalearchitectures.com,scalestudio808@gmail.com,+20 10 09160012,Egypt,Mansoura,Architecture,small,,,,no_inhouse,0,"Mansoura architecture + interior design + visualization studio est. October 2018, projects in Egypt and internationally; gmail published on own listing","WebSearch architecture firm Mansoura Tanta Egypt studio 2026-09-13"
Makram Architects,https://makramarchitects.com,Info@makramarchitects.com,+20 100 1204484,Egypt,Mansoura,Architecture,medium,,,,no_inhouse,0,"Architectural firm established 2001 by Dr. Saad Makram; planning, architecture, interiors, landscape, working details; email + phone on own site","WebSearch architecture firm Mansoura Tanta Egypt studio 2026-09-13"
EI.CONS,https://www.ei-cons.com,info@ei-cons.com,+20 112 9522885,Egypt,Giza,Construction,medium,,,,no_inhouse,0,"15+ years civil engineering/construction company (Golf Central, Palm Hills Giza) with own in-house design studio; email on own site, MX verified","WebSearch construction contractor Egypt design build residential villas company 2026-09-13"
SOLID Construction,https://solidegypt.com,info@solidegypt.com,+20 2 353620383,Egypt,Giza,Construction,large,,,,no_inhouse,0,"Fast-growing general contracting company founded 2009, now 1000+ employees, residential/commercial/hospitality/educational/industrial projects; email on own site, MX verified","WebSearch construction contractor Egypt design build residential villas company 2026-09-13"
