name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
TOPOS Architects/Design,https://toposdesign.com,singapore@toposdesign.com,+65 6736 0804,Singapore,Singapore,Architecture,small,,,,no_inhouse,2,"Boutique practice covering residential, hospitality, commercial and F&B design with offices in Singapore, Dubai and Hong Kong",WebSearch F&B design studios
I.Dezign,https://www.idezign.com.sg,,+65 6385 1229,Singapore,Singapore,Interior Design,small,,,,no_inhouse,1,"Bespoke commercial interior design studio for office, retail and F&B spaces, 12+ years experience",WebSearch retail/F&B design search
JP Concept,https://jpconcept.com,sales@jpconcept.com,+65 6732 3937,Singapore,Singapore,Interior Design,small,,,,no_inhouse,1,"Interior design firm specialising in restaurant, retail and hospitality projects",WebSearch F&B design studios
Lum Chang Brandsbridge (LCBB),https://lcbbgroup.com,hello@lcbb.com.sg,+65 6259 3522,Singapore,Singapore,Interior Design,large,,,,,0,"Retail interior design joint venture under Lum Chang Creations Group (SGX Catalist-listed); designed and built over 550 stores across Asia",WebSearch retail design firms
Greater Group,https://www.thegreatergroup.com,contact@thegreatergroup.com,,Singapore,Singapore,Real Estate,medium,,,,,1,"Global retail and workplace design agency with Singapore studio among APAC offices; multi-site retail rollout work for brands like Cold Storage and HP",WebSearch retail design firms
VMSD,https://vmsd.co,enquiries@vmsd.asia,,Singapore,Singapore,Real Estate,medium,,,,,1,"Retail design agency delivering pop-up to permanent retail environments across Asia Pacific for 30 years, HQ in Singapore",WebSearch retail design firms
A Blue Cube Design (ABCD),https://abcd.com.sg,enquiry@abcd.com.sg,+65 6546 8328,Singapore,Singapore,Interior Design,small,,,,no_inhouse,3,"Interior design and renovation firm founded 2020 by experienced designers",WebSearch retail design firms
Studio X,https://www.thisisstudiox.com,hello@thisisstudiox.com,+852 2328 2270,Singapore,Singapore,Interior Design,small,,,,no_inhouse,3,"Commercial interior design consultancy for retail, workplace and F&B with studios in Hong Kong, Singapore and Macao",WebSearch retail design firms
Contract Builders,https://contractbuilders.sg,go@contract.builders,8368 5194,Singapore,Singapore,Construction,small,,,,no_inhouse,0,"Fully integrated design-and-build firm handling concept development, 3D visualisation, regulatory submissions and construction in-house",WebSearch design-build contractors
Lum Chang Building Contractors,https://www.lumchang.com.sg,lch@lumchang.com.sg,+65 6273 8888,Singapore,Singapore,Construction,large,,,,,0,"Long-established main contractor tracing roots to the 1940s, first local contractor to independently secure a design-and-build MRT project",WebSearch construction companies list
SH Design & Build,https://www.shdb.com.sg,enquiry@shdb.com.sg,+65 6661 6800,Singapore,Singapore,Construction,medium,,,,,0,"Registered design-and-build contractor with multiple construction and engineering project grades",WebSearch design-build contractors
E C Builders,https://www.ecbuilders.sg,admin@ecbuilders.sg,+65 6861 8012,Singapore,Singapore,Construction,medium,,,,,0,"Civil engineering and construction company established 2010, active across Singapore and ASEAN region",WebSearch construction companies list
8 Yolk Design Studio,https://8yolkdesign.com,enquiry@8yolkdesign.com,+65 9636 0576,Singapore,Singapore,Visualization,small,,,,active_social,5,"3D architectural visualisation hub offering rendering, animation and real estate VR simulation services",WebSearch CGI studios
SpotWorks,https://spotworks.com.sg,admin@spotworks.com.sg,+65 6336 5771,Singapore,Singapore,Visualization,small,,,,active_social,6,"High-end architectural visualization studio established 2013, partners with international design firms, offices extending to Melbourne, UAE, UK and US",WebSearch CGI studios
Momo Graphics,https://www.momographics.com.sg,sales@momographics.com.sg,+65 6673 2428,Singapore,Singapore,Visualization,small,,,,,4,"3D architectural rendering and animation firm offering scale models and interactive models alongside renders",WebSearch CGI studios
Red Pixel Studio,https://www.rps.com.sg,bftan@rps.com.sg,+65 9746 8557,Singapore,Singapore,Visualization,solo,,,,,3,"3D rendering studio for architecture and interior design established 2005, 20+ years experience and 200+ projects completed",WebSearch CGI studios
Wong Architects,https://www.wongarchitects.net,info@wongarchitects.net,+65 9191 3424,Singapore,Singapore,Architecture,small,,,residential;houses,no_inhouse;new_project,5,"Keong Saik Road practice with a run of 2026 house completions (Bukit Timah House, Louvres House, AP House) published on Dezeen/e-architect",WebSearch Singapore small architecture studio 2026
Formwerkz Architects,https://formwerkz.com,admin@formwerkz.com,+65 6440 0551,Singapore,Singapore,Architecture,small,,,residential;elevated-gardens;green,no_inhouse,6,Mosque Street practice known for elevated garden homes with canopy structures; recognised small studio for contemporary residential work,WebSearch Singapore small architecture studio 2026
Freight Architects,https://freight.sg,architect@freight.sg,+65 6816 2561,Singapore,Singapore,Architecture,small,,,residential;inward-facing;japanese-influenced,no_inhouse,6,Crawford Centre practice specialising in inward-facing homes informed by traditional Japanese spatial concepts,WebSearch Singapore small architecture studio 2026
Lekker Architects,https://www.lekker.sg,info@lekkerdesign.com,+65 6223 4481,Singapore,Singapore,Architecture,small,,,residential;house-and-gallery;interiors,no_inhouse,5,Tan Boon Liat Building practice creating combined house-and-gallery designs and design-led residential work,WebSearch Singapore small architecture studio 2026
Studio SKLIM,https://sklim.com,,,Singapore,Singapore,Architecture,small,,,architecture;interiors;furniture;landscape;urbanism,no_inhouse,5,"King George's Ave emerging practice working across architecture, interiors, furniture, landscape and urbanism; only a recruitment inbox is published so email withheld",WebSearch Singapore landscape architecture firm
Ministry of Design,https://modonline.com,studio@modonline.com,+65 3125 8118,Singapore,Singapore,Interior Design,medium,,,hospitality;retail;residential;branding,no_inhouse,5,"Lavender Street (CT Hub 2) multidisciplinary studio working across hospitality, retail and residential interiors and spatial branding",WebSearch Singapore small architecture studio 2026
Tierra Design,https://tierradesign.com.sg,design@tierra.com.sg,+65 6334 2595,Singapore,Singapore,Architecture,small,,,landscape;resorts;hotels;residential,no_inhouse,5,"Bukit Merah landscape architecture studio (founders Martin Palleros and Natalie Gunewardene) working on resorts, hotels and residential developments; mail on tierra.com.sg (site is tierradesign.com.sg)",WebSearch Singapore landscape architecture firm
Element Design Studio,https://www.element.com.sg,info@element.com.sg,+65 6570 4644,Singapore,Singapore,Architecture,small,,,landscape;master-planning;hotels;resorts;residential,no_inhouse,5,"One Commonwealth boutique landscape studio providing master planning and full-service landscape architecture for hotels, resorts, residential and mixed-use projects",WebSearch Singapore landscape architecture firm
Ortus Design,https://www.ortusdesign.com.sg,,+65 6255 3370,Singapore,Singapore,Architecture,small,,,landscape;arboriculture;horticulture;sustainable,no_inhouse,4,"Balestier Road landscape architecture consultancy (SILA-registered since 2009) specialising in arboriculture, horticulture and sustainable landscape; only a broker email-format guess surfaced so withheld",WebSearch Singapore landscape architecture firm
LanArch Studio,https://www.lanarch.com,,,Singapore,Singapore,Architecture,small,,,landscape;commercial;residential;resorts,no_inhouse,3,"Tampines landscape architectural consultancy serving commercial, institutional, residential and township developments plus resorts and clubhouses; contact page shows only placeholder details so email withheld",WebSearch Singapore landscape architecture firm
Ethan Interiors,https://www.hometrust.sg/interior-designers/ethan-interiors,hello@ethaninteriors.com,+65 8686 5264,Singapore,Singapore,Interior Design,small,,,residential;timeless;well-being,no_inhouse,5,"Henderson Road boutique interior design studio focused on timeless, intentional, well-being-oriented homes",WebSearch Singapore boutique interior design studio
Collective Designs,https://www.collectivedesigns.com.sg,enquiry@collectivedesigns.com.sg,+65 6280 6161,Singapore,Singapore,Interior Design,small,,,residential;contemporary;since-1991,no_inhouse,4,"Boutique interior design firm founded 1991 by Selina Tay, contemporary Singaporean residential interiors",WebSearch Singapore boutique interior design studio
Mr Shopper Studio,https://www.mrshopperstudio.com,marketing@mrshopperstudio.com,+65 8819 4568,Singapore,Singapore,Interior Design,small,,,residential;commercial;home-styling,no_inhouse,4,Ubi Avenue interior design and home-styling studio taking a lifestyle-driven approach to residential and commercial spaces,WebSearch Singapore boutique interior design studio
Apartment,https://apartment-interior.com,,,Singapore,Singapore,Interior Design,small,,,residential;boutique;lifestyle-led,no_inhouse,4,"Soon Lee Street boutique interior design studio conceptualising homes from the client's lifestyle; contact form only, no plaintext email",WebSearch Singapore boutique interior design studio
MOSH Interior,https://moshinterior.com,info@moshinterior.com,+65 6908 0500,Singapore,Singapore,Interior Design,small,,,luxury-residential;condominium;landed;award-winning,no_inhouse,4,North Bridge Road award-winning interior design firm specialising in bespoke luxury residential (condominium and landed) interiors,WebSearch Singapore boutique interior design studio
IS Design Studio,https://isdesignstudio.co,enquiry@isdesignstudio.co,+65 8293 8000,Singapore,Singapore,Interior Design,small,,,luxury-residential;loft;modern,no_inhouse,4,Ubi Road interior design firm crafting luxury loft and residential spaces,WebSearch Singapore boutique interior design studio
LA Design Studio,https://www.ladesignstudio.com.sg,,,Singapore,Singapore,Interior Design,small,,,luxury-residential;modern-luxe;award-winning,no_inhouse,4,"Award-winning luxury interior design studio specialising in lifestyle-driven modern-luxe homes; contact page 404 on fetch, no plaintext email found",WebSearch Singapore boutique interior design studio
GEE,https://geeglobal.com,hello@geeglobal.com,,Singapore,Singapore,Real Estate,medium,,,property-branding;hospitality-branding;developer-clients,no_inhouse,3,"Singapore-headquartered property, hospitality and real estate branding agency that works alongside architects and developers to brand residential addresses",WebSearch Singapore property marketing agency
Pulse n Pixels,https://pulsenpixels.com,hello@pulsenpixels.com,+65 6349 2244,Singapore,Singapore,Real Estate,small,,,property-marketing;photography;video;drone;virtual-tours;launch-campaigns,no_inhouse,4,"Suntec Tower property marketing agency offering photography/videography, drone and virtual-tour production, developer launch campaigns and geo-targeted advertising",WebSearch Singapore property marketing agency
Charley Signature,https://charleysignature.com,cb@charleysignature.com,,Singapore,Singapore,Real Estate,medium,,,luxury-real-estate-marketing;branding;uhnw;waterfront,no_inhouse,3,"Luxury real estate marketing agency serving Singapore (also Dubai, Miami, LA, Hong Kong), turning waterfront and skyline developments into brands for UHNW buyers; founder email",WebSearch Singapore property marketing agency
MORROW Architects & Planners,https://morrow.sg,info@morrow.sg,+65 6263 0518,Singapore,Singapore,Architecture,small,,,urban-planning;masterplanning;boutique,no_inhouse,3,"Boutique Singapore consultancy specialising in urban planning, urban design and architecture, established 2017",WebSearch Singapore urban planning masterplanning consultancy firm list
Lee Consultants,https://www.leeconsultants.com.sg,hello@leeconsultants.com.sg,+65 9150 8062,Singapore,Singapore,Construction,small,,,facade-engineering;structural;forensics,no_inhouse,2,"Established civil/structural engineering firm offering structural advisory, facade inspections and forensics engineering",WebSearch Singapore facade engineering consultant firm list
Dezign Format,https://dezignformat.com,sales@dezignformat.com,+65 6756 2928,Singapore,Singapore,Architecture,small,,,exhibition-design;museum-galleries;experiential,no_inhouse,3,"Exhibition and experiential design-and-build company doing museum, gallery and events/exhibitions work for global brands",WebSearch Singapore exhibition stand design event set design company list
PUNKTLANDUNG,https://punktlandung.sg,enquiry@punktlandung.sg,,Singapore,Singapore,Architecture,small,,,exhibition-booth;brand-activation;retail-interiors,no_inhouse,3,"Booth design, brand activation, retail interiors and exhibition company operating regionally from Singapore",WebSearch Singapore exhibition stand design event set design company list
Perspectives Design,https://www.perspectives.com.sg,info@perspectives.com.sg,+65 6721 9550,Singapore,Singapore,Architecture,small,,,exhibition-stand;award-winning,no_inhouse,3,"Singapore exhibition stand design-and-build company with an award-winning track record for physical and virtual exhibitions",WebSearch Singapore exhibition stand design event set design company list
Zeno Exhibition,https://zenoexhibition.com,info@zenoexhibition.com,+65 6974 5893,Singapore,Singapore,Architecture,small,,,exhibition-booth;trade-fair,no_inhouse,2,"Exhibition booth designer and builder in Singapore serving regional trade fairs such as Energy Storage Asia",WebSearch Singapore exhibition stand design event set design company list
Bideas Exhibitions,https://www.exhibitionbuilder.com.sg,,,Singapore,Singapore,Architecture,small,,,exhibition-booth;trade-show;booth-rental,no_inhouse,2,"Exhibition stand design/build and booth rental contractor for trade shows in Singapore; no plaintext own-domain email found",WebSearch Singapore exhibition stand design event set design company list
Gabriel Tan Studio,https://www.gabriel-tan.com,info@gabriel-tan.com,,Singapore,Singapore,Interior Design,solo,,,furniture-design;product-design;international-brands,no_inhouse;active_social,5,"Singapore/Porto design practice founded 2016 by Gabriel Tan, designing for B&B Italia, Herman Miller, Louis Poulsen and other international brands",WebSearch Singapore furniture design brand studio local list
Studio Juju,https://studio-juju.com,hello@studio-juju.com,,Singapore,Singapore,Interior Design,solo,,,furniture-design;industrial-design;conceptual,no_inhouse,5,"Singapore design studio founded 2009 by Timo Wong and Priscilla Lui working across furniture, industrial design and spatial design",WebSearch Singapore furniture design brand studio local list
Scene Shang,https://www.sceneshang.com,,+65 6291 9629,Singapore,Singapore,Interior Design,small,,,furniture-brand;homeware;heritage-design,no_inhouse;active_social,6,"Contemporary furniture and homeware label founded 2013 blending 1930s Shanghai Art Deco with Southeast Asian design, two Singapore showrooms",WebSearch Singapore furniture design brand studio local list
Roger&Sons,https://rogerandsons.sg,hello@rogerandsons.sg,+65 6269 6269,Singapore,Singapore,Interior Design,small,,,bespoke-furniture;cabinetmaking;craft,no_inhouse,4,"Atelier cabinetmaker founded 1999 crafting bespoke furniture and objects, featured by Homo Faber craft guide",WebSearch Singapore furniture design brand studio local list
Genesis Motion Design,https://genesismotiondesign.com,business@genesismotiondesign.com,,Singapore,Singapore,Animation,small,,,motion-graphics;award-winning,no_inhouse,2,"Award-winning motion graphics and animation agency founded 2015, run by Benjamin Ang out of Singapore",WebSearch Singapore animation studio 3D motion graphics company list
Robot Playground Media,https://www.robotplaygroundmedia.com,hello@robotplaygroundmedia.com,+65 6538 3318,Singapore,Singapore,Animation,small,,,animation;vfx;award-winning,no_inhouse,2,"Award-winning animation and VFX studio in Singapore specialising in Asian-inspired animated stories",WebSearch Singapore animation studio 3D motion graphics company list
Tiny Island Productions,https://tinyislandprod.wixsite.com/tinyisland,,+65 6473 7357,Singapore,Singapore,Animation,small,,,3d-animation;cg-production,no_inhouse,1,"Singapore 3D animation production/consultancy founded 2002 as a pool of CG artists serving overseas markets; only a Wix contact page found, no plaintext email",WebSearch Singapore animation studio 3D motion graphics company list
Lights & Shadows,https://www.lns.com.sg,,,Singapore,Singapore,Animation,small,,,3d-animation;vfx;motion-graphics,no_inhouse,2,"Premier 3D CGI animation company in Singapore specialising in 3D animation, motion graphics and VFX; email on search results was redacted",WebSearch Singapore animation studio 3D motion graphics company list
AESG Singapore,https://aesg.com/sg/,,,Singapore,Singapore,Construction,medium,,,facade-engineering;sustainability-consulting,,1,"Specialist facade and fire engineering consultancy with a dedicated Singapore office at 111 Somerset Road; no plaintext email found",WebSearch Singapore facade engineering consultant firm list
Meinhardt Group,https://www.meinhardt.com.sg,info@meinhardt.com.sg,+65 6273 5255,Singapore,Singapore,Construction,large,,,urban-planning;facade-engineering;multinational,,0,"Singapore-headquartered multinational engineering and urban-planning consultancy across urban design, planning and civil engineering",WebSearch Singapore urban planning masterplanning consultancy firm list
IX Architects,https://ixa.com.sg,admin@ixa.com.sg,+65 6220 3188,Singapore,Singapore,Architecture,small,,,,no_inhouse,2,"Regional architectural practice established 2004, ISO9001/ISO14001 accredited boutique firm",WebSearch contact sweep
Zarch Collaboratives,https://www.zarch.com.sg,admin@zarch.com.sg,+65 6226 0211,Singapore,Singapore,Architecture,small,,,,no_inhouse,3,"Architecture studio established 1999 spanning architecture, conservation and urban landscape work",WebSearch contact sweep
staarch,https://www.staarch.com,agnes@staarch.com,+65 6224 2030,Singapore,Singapore,Architecture,small,,,,no_inhouse,1,"Multidisciplinary architecture, engineering and project management firm responsible for over 8000 homes across 10 cities",WebSearch contact sweep
JGP Architecture,https://www.jgp-group.com,sin@jgp-group.com,+65 6339 9000,Singapore,Singapore,Architecture,large,,,,,1,"Award-winning practice established 1985 with offices in Shanghai, Beijing, Ho Chi Minh City, Kuala Lumpur and Yangon; large firm, honest low outsourcing score",WebSearch contact sweep
A D Lab,https://www.a-dlab.com,admin@a-dlab.com,+65 6346 0488,Singapore,Singapore,Architecture,small,,,hospitality;residential;institutional,no_inhouse,4,"15-person practice founded by Warren Liu and Darlene Smyth with Singapore and Ho Chi Minh City offices, working across hospitality, residential, commercial and institutional projects",WebSearch archdaily Singapore small firms
G8A Architecture & Urban Planning,https://g8a-architects.com,info@g8a-architects.com,+65 6221 4118,Singapore,Singapore,Architecture,small,,,urban-planning;socially-responsive,no_inhouse,4,"Boutique international practice with offices in Geneva, Hanoi, Ho Chi Minh City and Singapore; known for Punggol Waterway Terraces sustainable housing project",WebSearch archdaily Singapore small firms
Archtur Group,https://www.archtur.com.sg,general@archtur.com.sg,+65 8101 0578,Singapore,Singapore,Architecture,solo,,,landed-houses;shophouses;interior-architecture,no_inhouse,3,"Solo-principal architecture and interior design consultancy led by registered architect Jonathan Lim, focused on landed houses and shophouses",WebSearch commercial office fit-out design studio list
Rockett,https://rockett.studio,,,Singapore,Singapore,Interior Design,small,,,hospitality;restaurants;bars;hotels,no_inhouse,6,"Award-winning boutique hospitality interior design studio founded 2014 by Geila Daughtrey, studios in Singapore and UK designing restaurants, bars, hotels and member's clubs; contact page 404 on fetch so email withheld",WebSearch hospitality hotel interior design firm list
D'Perception Ritz,https://www.dperceptionritz.com.sg,ritz@dperception.com.sg,+65 6533 5797,Singapore,Singapore,Interior Design,small,,,hospitality;hotels;bars;clubs,no_inhouse,3,"Hospitality interior design firm for hotels, clubs and bars based at Tanglin Shopping Centre",WebSearch hospitality hotel interior design firm list
Nidhi Jain Associates,https://nidhijainassociates.com,nidhi@nidhijainassociates.com,+65 9752 2836,Singapore,Singapore,Interior Design,solo,,@nidhijainassociates,commercial;residential;styling,no_inhouse,3,"Solo-principal commercial and residential interior design and styling practice run by Nidhi Jain",WebSearch hospitality hotel interior design firm list
BLINK,https://www.blinkdg.com,,,Singapore,Singapore,Interior Design,medium,,,luxury-hospitality;masterplanning;multi-office,no_inhouse,5,"Luxury hospitality masterplan, building and interior design group with studios in Bangkok, Singapore, Dubai and London; only a broker-guessed email pattern surfaced so withheld",WebSearch hospitality hotel interior design firm list
Jia Studios,https://jiastudios.com,info@jiastudios.com,+65 9147 3371,Singapore,Singapore,Interior Design,small,,,hospitality;boutique-hostels;luxury-hotels,no_inhouse,4,"Award-winning interior design consultancy spanning boutique hostels to luxury five-star hotels",WebSearch hospitality hotel interior design firm list
Designworx,https://www.designworx.net,enquiry@designworx.net,+65 6479 6838,Singapore,Singapore,Interior Design,small,,,hospitality;award-winning,no_inhouse,2,"20-year multiple-award-winning interior design firm creating hospitality projects",WebSearch hospitality hotel interior design firm list
Y Creations,https://ycreations.sg,myka@ycreations.sg,+65 8313 6323,Singapore,Singapore,Interior Design,small,,,commercial;office-renovation;industrial,no_inhouse,1,"Commercial interior design firm specialising in office and industrial renovation",WebSearch commercial office fit-out design studio list
Zenith Arc,https://zenitharc.com.sg,jordan@zenitharc.com.sg,+65 9061 5051,Singapore,Singapore,Interior Design,medium,,,office-fitout;design-and-build,,1,"Office interior design and fit-out firm with a 25-person in-house team handling design, project management and site supervision end to end",WebSearch commercial office fit-out design studio list
Design Bureau,https://designbureau.sg,enquiry@designbureau.sg,+65 8494 4218,Singapore,Singapore,Interior Design,small,,,office;retail;f&b;industrial-fitout,no_inhouse,1,"Commercial interior design firm handling office, retail, F&B and industrial fit-outs, 300+ projects and 50+ clients",WebSearch commercial office fit-out design studio list
Eight Design,https://www.eightdesign.com.sg,sales@eightdesign.com.sg,+65 6266 8880,Singapore,Singapore,Interior Design,small,,@eightdesign.sg,office;retail;renovation,no_inhouse,1,"15+ year interior design and renovation contractor for offices and retail stores",WebSearch commercial office fit-out design studio list
EDZ Interior Contracts,https://www.edz.com.sg,edz@edz96.com,+65 6364 1722,Singapore,Singapore,Interior Design,small,,,fit-out;since-1996;regional,no_inhouse,0,"Interior architecture and fit-out contractor operating since 1996 across Singapore, Bangladesh and Malaysia",WebSearch commercial office fit-out design studio list
Sim Lian Group,https://www.simlian.com.sg,enquiries@simlian.com.sg,+65 6303 6200,Singapore,Singapore,Real Estate,large,,,developer;vertically-integrated;since-1976,,0,"Established 1976 developer and builder with a vertically integrated construction arm; notable projects Treasure at Tampines, Amberwood at Holland, Narra Residences; BCI Asia Top 10 Developer 2015/2016",WebSearch boutique property developer new launch list
Figment,https://www.figment.live,hello@figment.live,+65 8726 2162,Singapore,Singapore,Real Estate,small,,,coliving;heritage-shophouse;boutique;design-led,no_inhouse;active_social,5,"Boutique coliving operator restoring heritage shophouses in Emerald Hill, Geylang and Jalan Besar into design-led homes; branding and design handled by an external partner (Foreign Policy Design Group), indicating no in-house 3D team",WebSearch coliving serviced apartment operator interior design studio search
