name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Liljewall Arkitekter,https://www.liljewall.se,info@liljewall.se,010-205 10 80,Sweden,Gothenburg,Architecture,large,,,multi-office;housing;commercial,,5,"Gothenburg-headquartered practice with offices also in Stockholm and Malmo, active in housing and commercial property.",Sveriges 30 basta arkitektkontor list
Semren & Mansson Arkitekter,https://semren-mansson.se,info@semren-mansson.se,+46 31 743 02 00,Sweden,Gothenburg,Architecture,large,,,multi-office;housing,,5,"Gothenburg-based practice with offices in Stockholm, Gothenburg and Malmo; regional manager and partner named in Gothenburg office.",Sveriges 30 basta arkitektkontor list
ETTELVA Arkitekter,https://www.ettelva.se,info@ettelva.se,08-785 05 60,Sweden,Stockholm,Architecture,medium,,,housing;urban,,6,Stockholm practice on Maria Skolgata publishing a general info@ inbox.,Sveriges 30 basta arkitektkontor list
Brunnberg & Forshed Arkitektkontor,https://www.brunnbergoforshed.se,,08-617 61 00,Sweden,Stockholm,Architecture,medium,,,established;residential,,6,"Linnegatan Stockholm practice; only a partially-redacted personal email surfaced, so no general inbox was written.",Sveriges 30 basta arkitektkontor list
Sandellsandberg (AFRY Architects),https://www.sandellsandberg.se,,08-506 531 00,Sweden,Stockholm,Architecture,large,,,acquired;afry;scandinavian-design,,6,"Founded 1995, acquired by AFRY in 2016 and now operating as AFRY Architects; no general inbox published so none was written.",Sveriges 30 basta arkitektkontor list
Arkitema (Sverige),https://www.arkitema.com,info-sverige@arkitema.com,+46 40 545 521,Sweden,Malmo,Architecture,large,,,nordic;multi-office;urban-development,,5,"Malmo office on Pildammsvagen serves as the Scania/South Sweden hub for the Danish-founded Arkitema group.",Sveriges 30 basta arkitektkontor list
Nyrens Arkitektkontor,https://www.nyrens.se,,+46 8 545 014 00,Sweden,Stockholm,Architecture,medium,,,urban-planning;landscape;heritage,,6,"Stockholm practice on Magnus Ladulasgatan covering urban planning, landscape and heritage conservation; only a redacted CEO email surfaced.",Sveriges 30 basta arkitektkontor list
Kjellgren Kaminsky Architecture,https://www.kjellgrenkaminsky.se,produktvisning@kaminsky.se,031-761 20 01,Sweden,Gothenburg,Architecture,small,,,passive-house;sustainability;founder-led,,6,"Gothenburg practice founded 2007 with a Certified Passive House Expert on staff; general inbox is a product-showing address.",Sveriges 30 basta arkitektkontor list
Cedervall Arkitekter,https://cedervallarkitekter.se,info@cedervallarkitekter.se,08-616 83 20,Sweden,Stockholm,Architecture,medium,,,established;housing,,6,Stockholm practice on Maria Bangata publishing a general info@ inbox.,Sveriges 30 basta arkitektkontor list
Enter Arkitektur,https://enterarkitektur.se,info@enterarkitektur.se,+46 10 48 48 300,Sweden,Gothenburg,Architecture,small,,,gothenburg;jonkoping-office,,6,Practice with offices in Gothenburg and Jonkoping.,Sveriges 30 basta arkitektkontor list
Fredblad Arkitekter,https://www.fredblad.se,info@fredblad.se,035-17 49 00,Sweden,Halmstad,Architecture,medium,,,regional;multi-office,,5,Halmstad-headquartered practice with offices also in Gothenburg and Varberg.,Sveriges 30 basta arkitektkontor list
Appell Arkitektkontor,https://www.appellarkitektkontor.se,info@appellarkitektkontor.se,+46 8 410 212 80,Sweden,Stockholm,Architecture,small,,,minimalist;boutique,,7,"Stockholm boutique practice on Repslagargatan publishing separate press, jobs and general inboxes.",Archello 25 best architecture firms in Sweden
Studio Max Gerthel,https://www.maxgerthel.se,,,Sweden,Malmo,Architecture,solo,,mxgrthlstudio,solo-founder;transformation;furniture-lighting,no_inhouse,8,"Multidisciplinary solo studio relocated to Malmo in 2017, focused on transformation/redevelopment of existing buildings, furniture and lighting - close style match, no in-house 3D team evident.",Malmo interior/architecture web search
Jernbron Arkitekter,https://www.jernbron.se,,,Sweden,Uppsala,Architecture,small,,,uppsala;residential;since-1989,no_inhouse,5,Uppsala practice operating since 1989 doing villa and multi-family housing projects; no visible in-house visualisation team.,Uppsala architecture web search
Stylt Trampoli,https://www.stylt.se,info@stylt.se,+46 31-708 68 00,Sweden,Gothenburg,Interior Design,medium,,,hospitality;concept-design;award-winning,active_social,7,"Gothenburg hospitality design studio led by Erik Nissen Johansen, one of the Nordic hospitality industry's most influential creative minds; publishes separate new-business, supplier and careers inboxes.",Hospitality design web search
Northern Interior,https://northerninterior.se,,,Sweden,Gothenburg,Interior Design,small,,,scandinavian;residential-commercial,,7,Gothenburg-based interior design studio.,Clutch.co Sweden interior design rankings
Awl Arkitekter,https://awlark.se,info@awlark.se,08-555 786 00,Sweden,Stockholm,Architecture,medium,,,housing;urban,,6,Stockholm practice on Nytorgsgatan publishing a general info@ inbox.,Sveriges Arkitekter member directory
Dohrns Exhibitions & Events,https://dohrns.se,dohrns@dohrns.se,+468-58610800,Sweden,Stockholm,Interior Design,small,,,exhibitions;events;since-1925,,4,"Stockholm firm founded 1925 offering interiors, exhibitions and events design; publishes a general dohrns@ inbox.",Hospitality/interior web search
Emma Wincrantz Interior Design,https://www.emmawincrantz.se,emma@emmawincrantz.se,+46763071634,Sweden,Stockholm,Interior Design,solo,,emmawincrantzinteriordesign,solo-founder;residential,no_inhouse,7,"Solo Stockholm interior design studio launched 2021 on Sveavagen, founder email published directly.",Clutch.co Sweden interior design rankings
Spik Studios,https://www.spikstudios.com,,709916611,Sweden,Gothenburg,Interior Design,small,,,hospitality;concept-development;architects-and-designers,,7,"Gothenburg studio combining architects, interior designers, concept developers and strategists for hospitality/destination projects.",Hospitality design web search
Studio A (bystudioa),https://www.bystudioa.se,info@bystudioa.se,+46705856029,Sweden,Malmo,Interior Design,solo,,,residential;distinction-branding,no_inhouse,7,"Small Malmo interior design studio focused on aesthetics, function and feeling in residential interiors.",Malmo interior design web search
Stockholm Design Lab,https://www.stockholmdesignlab.se,,,Sweden,Stockholm,Real Estate,small,,,branding;retail-environments;since-1998,,3,Independent branding and design agency on Sturegatan working on retail environments and brand experience design since 1998.,Retail design web search
EOLOS Design Lab,https://eolos.se,,,Sweden,Stockholm,Real Estate,small,,,retail-design;commercial-interiors,,4,"Stockholm commercial interior architecture firm specialising in offices, restaurants, shops and hotels.",Retail design web search
Visual ID,https://visualid.se,info@visualid.se,+46 70 399 39 29,Sweden,Stockholm,Real Estate,small,,visualid.se,retail-rollout;brand-concept,new_project,4,"Stockholm agency that designed the Telia store concept now rolled out to 30+ stores nationally, including a Kungsgatan flagship.",Retail design web search
BVD,https://bvd.se,hello@bvd.se,08-660 00 57,Sweden,Stockholm,Real Estate,small,,,branding;packaging;retail-concepts,,4,"Stockholm strategic design agency working on identities, packaging, stores and innovation.",Retail design web search
Input Interior (Goteborg),https://www.inputinterior.com,goteborg@inputinterior.se,031-799 89 00,Sweden,Gothenburg,Interior Design,medium,,,hospitality;ffe-procurement;gothia-towers,new_project,3,Gothenburg FF&E procurement and installation firm; worked with Wingardhs on the Gothia Towers hotel renovation (80 rooms across floors 12-15).,Hospitality design web search
NordicDA,https://www.nordicda.com,,+46 70 798 75 14,Sweden,Gothenburg,Interior Design,small,,,graphic-design;interior-design,,4,Gothenburg agency combining graphic design and interior design services since 2019.,Clutch.co Sweden interior design rankings
BrickHouse Bostadsutveckling,https://brickhousebostad.se,,,Sweden,Stockholm,Real Estate,small,,,boutique-developer;stockholm-region,,4,"Boutique Stockholm-region residential developer that builds, owns and manages housing; three owners provide financial backing.",Property developer web search
Lansa Fastigheter,https://www.lansa.se,kundservice@lansa.se,010-148 80 00,Sweden,Uppsala,Real Estate,medium,,,residential;multi-city,new_project,4,Property company active with three housing projects totalling 449 new rental apartments in Uppsala and Knivsta.,Uppsala real estate web search
Atrium Ljungberg,https://www.al.se,info@al.se,+46 8 615 89 00,Sweden,Stockholm,Real Estate,large,,,commercial-property;multi-city;listed,,3,"Listed developer/property owner active in Stockholm, Uppsala, Gothenburg and Malmo growth markets.",Uppsala real estate web search
Studio Ekberg,https://www.studioekberg.se,,070-275 38 27,Sweden,Gothenburg,Architecture,small,,,gothenburg;boutique,,6,Small Gothenburg architecture practice on Norra Allegatan.,Malmo/Gothenburg architecture web search
Arkitektgruppen i Malmo,https://www.arkitektgruppen.nu,,040-10 35 35,Sweden,Malmo,Architecture,medium,,,malmo;established,,5,Malmo practice on Grabrodersgatan.,Sveriges 30 basta arkitektkontor list
Har (harmalmo),https://www.harmalmo.se,info@harmalmo.se,040 59 94 00,Sweden,Malmo,Architecture,medium,,,architecture-and-construction;malmo,,5,"Combined architecture and construction consultancy on Pildammsvagen, Malmo; publishes a general info@ inbox.",Malmo architecture web search
Jordens Arkitekter,https://jordens.se,info@jordens.se,,Sweden,Stockholm,Architecture,small,,,,recent_award,4,"Kasper Salin Prize 2026 finalist for Osprey Farm Studio (Strängnäs); minimalist warm-material style close to Armila's aesthetic",Kasper Salin-priset 2026 finalists
Urbio,https://urbio.se,ulrika.hassel@urbio.se,0731-45 00 51,Sweden,Stockholm,Architecture,small,,,,no_inhouse,3,"Landscape architecture studio with offices in Stockholm, Gothenburg and Malmo sharing space with other creative firms",WebSearch landskapsarkitekt Malmo Goteborg
Sydvast Arkitektur & Landskap,https://sydvast.se,info@sydvast.se,040-660 12 40,Sweden,Malmo,Architecture,small,,,,recent_award,3,"Award-winning landscape architecture studio based in Malmo",WebSearch landskapsarkitekt Malmo Goteborg
GreenWorks,https://greenworks.se,,,Sweden,Malmo,Architecture,small,,,,,0,"Landscape architecture firm specialising in sustainable urban green spaces, based near Lund/Malmo",WebSearch landskapsarkitekt Malmo Goteborg
Sture Exhibitions & Events,https://sture.se,info@sture.se,08-586 159 00,Sweden,Jarfalla,CGI,medium,,,,,0,"80-year exhibition booth company with design, carpentry and installation under one roof in Jarfalla",WebSearch montertillverkare massdesign Sverige
Ratius Massbyra,https://ratius.se,info@ratius.se,+46 176 20 80 50,Sweden,Norrtalje,CGI,small,,,,,0,"50-year exhibition stand and booth-concept company serving Swedish and international trade shows",WebSearch montertillverkare massdesign Sverige
Expo Image,https://expoimage.se,info@expoimage.se,+46 8 564 10 470,Sweden,Stockholm,CGI,medium,,,,,0,"Exhibition booth design and production agency, full process from concept to installation",WebSearch montertillverkare massdesign Sverige
Infuse,https://infuse.se,info@infuse.se,+46 13 473 40 00,Sweden,Linkoping,CGI,small,,,,,0,"Custom exhibition booth design studio, process starts with needs analysis and 3D visualisations",WebSearch montertillverkare massdesign Sverige
IDEI Concepts,https://www.idei.se,,08-636 99 12,Sweden,Vallingby,Retail,small,,,,no_inhouse,2,"Retail concept and store-interior design company producing all materials in its own Vallingby factory",WebSearch butikskoncept retail design byra Stockholm
Sahlin Inredningsarkitekter,https://sahlinarkitekter.se,,070-307 77 42,Sweden,Stockholm,Interior Design,solo,,,,no_inhouse,3,"Interior architecture studio founded 2003, branded retail and commercial interior concepts",WebSearch butikskoncept retail design byra Stockholm
Scandinavian Retail Center,https://scandinavianretailcenter.com,info@scandinavianretailcenter.com,46-42-269900,Sweden,Helsingborg,Retail,small,,,,,0,"40-year retail concept and communication agency for chains and brands",WebSearch butikskoncept retail design byra Stockholm
Konkret Studio,https://konkretstudio.se,catharina@konkretstudio.se,031-160550,Sweden,Goteborg,Interior Design,small,,,,no_inhouse,4,"Architecture and interior design firm founded 1999 by two architects, four-person team",WebSearch inredningsarkitekt Goteborg studio
Studio A3,https://studioa3.se,info@studioa3.se,031-510010,Sweden,Goteborg,Interior Design,small,,,,no_inhouse,3,"Interior design firm in Vastra Frolunda offering full interior solutions for homes, offices, restaurants and hotels",WebSearch inredningsarkitekt Goteborg studio
Studio In,https://www.studio-in.se,,,Sweden,Goteborg,Interior Design,solo,,,,no_inhouse,3,"Small Goteborg studio offering creative direction, brand strategy and spatial design/styling",WebSearch inredningsarkitekt Goteborg studio
Gosta Kilgren Arkitektkontor,https://kilgrenark.se,uppsala@kilgrenark.se,018-10 44 30,Sweden,Uppsala,Architecture,small,,,,no_inhouse,2,"Family-owned Uppsala architecture firm started 1986",WebSearch arkitektkontor Uppsala Vasteras
Mikael Dunge Arkitektkontor,,,076-632 87 50,Sweden,Uppsala,Architecture,solo,,,,no_inhouse,0,"Solo-practitioner architecture firm registered in Uppsala, 1 employee per company registry",WebSearch arkitektkontor Uppsala Vasteras
A-sidan Arkitektkontor,https://a-sidan.se,,08-55 60 22 81,Sweden,Uppsala,Architecture,small,,,,no_inhouse,2,"Architecture firm with offices in Stockholm and Uppsala led by two named principals",WebSearch arkitektkontor Uppsala Vasteras
Interesting Times Gang,https://itg.studio,hello@itg.studio,,Sweden,Stockholm,Interior Design,small,,,,active_social,5,"Award-winning circular design studio for interiors and objects, co-founded by furniture designer Alexander Westerlund",WebSearch mobelvarumarke design studio Sverige
Lokalito,https://www.lokalito.se,info@lokalito.se,076-821 32 30,Sweden,Goteborg,Interior Design,small,,,,no_inhouse,2,"Restaurant/cafe/hotel interior concept company, idea-to-opening service in Goteborg",WebSearch hotell restaurang inredning design byra
Arods Inredningar,https://www.arodsinredningar.se,,031-500175,Sweden,Torslanda,Interior Design,small,,,,,0,"Custom carpentry/interior fit-out firm for hotels and restaurants since 1979, Goteborg area",WebSearch hotell restaurang inredning design byra
Rithuset Arkitektkontor,https://rithusetark.se,info@rithusetark.se,+46 21 18 51 30,Sweden,Västerås,Architecture,small,,,since-1975;residential;commercial,no_inhouse,3,"Central Västerås architecture firm since 1975, four staff, serving private individuals and companies",native-language WebSearch arkitektkontor Västerås
Albin Arkitektur,https://albinarkitektur.se,albin@albinarkitektur.se,+46 730 241790,Sweden,Umeå,Architecture,solo,,,villas;multi-family;churches;verandas,no_inhouse,4,"Small Umeå/Västerbotten architecture office - glass verandas, villas, multi-family buildings and churches; 100+ homes designed",native-language WebSearch arkitektkontor Umeå
Norén Concept,https://norenconcept.se,rod@norenconcept.se,+46 735 220092,Sweden,Stockholm,Interior Design,small,,,restaurant;cafe;interior-architecture,no_inhouse,5,Stockholm interior architecture practice specialising in restaurant and café design (also serves Uppsala); named-contact email,native-language WebSearch inredningsarkitekt restaurang
Ahnborg Arkitekter,https://www.ahnborg.com,per.ahnborg@ahnborg.com,,Sweden,Sundsvall,Architecture,small,,,offices;residential;public;transport,no_inhouse,3,"Sundsvall/Stockholm architecture firm across offices, residential, fire stations and passenger environments; named-contact email",native-language WebSearch arkitektkontor Sundsvall
Arkitektur & Byggnadsvård i Örebro,https://www.arkitekturochbyggnadsvard.se,info@arkitekturochbyggnadsvard.se,+46 19 57 92 00,Sweden,Örebro,Architecture,small,,,heritage;churches;renovation;new-build,no_inhouse,3,"Small Örebro office with extensive experience in culturally historical buildings, churches and new/renovation/extension construction",native-language WebSearch arkitektkontor Örebro
Jais Landén Krantz Arkitekter,https://www.jlkark.se,info@jlkark.se,+46 42 14 92 30,Sweden,Helsingborg,Architecture,medium,,,urban-planning;hotels;housing;office-interiors;two-office,no_inhouse,3,"Helsingborg + Lund practice (2021 merger of Jais arkitekter and Landén Krantz) - urban planning, hotels, university buildings, housing at all scales, office interiors",native-language WebSearch arkitektkontor Helsingborg Lund
DOARK,https://doark.se,info@doark.se,+46 72 520 0100,Sweden,Helsingborg,Architecture,small,,,residential;project-management,no_inhouse,3,"Helsingborg-anchored practice of six (architects, project managers, controllers, engineers) active across Sweden; residential work incl. Halmstad housing",native-language WebSearch arkitektkontor Helsingborg
Ekenhill Arkitekter,https://ekenhillarkitekter.se,,+46 70 41 89 220,Sweden,Helsingborg,Architecture,small,,,residential;healthcare;experienced,no_inhouse,3,"Small central-Helsingborg architecture firm led by Anna Maria Ekenhill, also serving Malmö and Halmstad; no plaintext email published",native-language WebSearch arkitektkontor Helsingborg
COLLSTE Arkitektur & Funktion,https://collsteark.se,christina@collsteark.se,+46 706 894578,Sweden,Linköping,Architecture,solo,,,residential;floor-plans;building-permits,no_inhouse,4,"Linköping practice (Christina Nilsson Collste, SAR/MSA) focused on simple, logical, beautiful floor plans for new-build, reconstruction and extensions",native-language WebSearch arkitektkontor Linköping
Room2room,https://room2room.se,,,Sweden,Stockholm,Interior Design,small,,,hospitality;hotels;restaurants;conference;turnkey,no_inhouse,4,"Stockholm/Oslo interior architecture firm designing, producing and installing interiors for hotels, restaurants and conference venues across Scandinavia; site 403s to bots, no plaintext email",native-language WebSearch inredning hotell restaurang Sverige
Jakobsson Pusterla,https://www.jakobssonpusterla.se,info@jakobssonpusterla.com,+46 10 33 33 632,Sweden,Lund,Architecture,small,,,residential;two-office;founded-2014,no_inhouse,4,"Lund + Helsingborg architecture office founded 2014 by Jan Jakobsson and Marco Pusterla; own contact page lists the .com email (MX-verified), site is .se",native-language WebSearch arkitektkontor Helsingborg Lund
Arkitekthuset Jönköping,https://arkitekthuset.se,thomas@arkitekthuset.se,+46 36 39 56 00,Sweden,Jönköping,Architecture,small,,,residential;user-focused,no_inhouse,3,Central Jönköping (Östra Strandgatan) architecture firm; named-contact email,native-language WebSearch arkitektkontor Jönköping
ATRIO arkitekter,https://atrio.se,atrio.arkitekter@atrio.se,+46 480 424960,Sweden,Kalmar,Architecture,medium,,,residential;interior;multi-office,no_inhouse,3,"Established Småland architecture firm, ~17 staff, offices in Kalmar, Jönköping, Västervik, Stockholm and Gothenburg",native-language WebSearch arkitektkontor Jönköping Kalmar
Arkitektbolaget Kronoberg,https://arkitektbolaget.se,jonas@arkitektbolaget.se,+46 470 135 10,Sweden,Växjö,Architecture,small,,,residential;public;kronoberg,no_inhouse,3,Växjö (Kronobergsgatan) architecture firm; named-contact email,native-language WebSearch arkitektkontor Växjö
SERA Inredning,https://www.sera-konsult.se,katarina@sera-konsult.se,,Sweden,Malmö,Interior Design,small,,,office;retail;hotel;restaurant;healthcare;housing,no_inhouse,4,"Malmö (Gamla Väster) interior architecture practice serving Malmö, Lund and Helsingborg - office interiors, shops, hotels and restaurants, healthcare, housing and schools; named-contact email",native-language WebSearch inredningsarkitekt Malmö Lund
Ideas AB,https://www.ideas.se,kontakt@ideas.se,+46 40 30 74 80,Sweden,Malmö,Interior Design,small,,,office;restaurant;retail;concepts,no_inhouse,3,"Malmö (Lokgatan) interior design agency creating concepts for offices, restaurants and shops, working nationwide",native-language WebSearch inredningsbyrå Malmö
Creative Visual Studio,https://creativevisualstudio.se,kontakt@creativevisualstudio.se,+46 72 363 84 23,Sweden,Stockholm,Visualization,small,,,archviz;product-viz;interior-viz;vr,no_inhouse,6,"Stockholm architectural-visualisation shop - architectural, product and interior visualisation plus VR experiences. Included per always-include-viz rule.",native-language WebSearch arkitektvisualisering 3D Sverige
Tolark,https://www.tolark.se,info@tolark.se,+46 8 642 20 25,Sweden,Stockholm,Architecture,small,,,architecture;3d-visualisation;interior,no_inhouse,3,Stockholm (Virkesvägen) architecture practice (TOL Arkitekter) that also produces photorealistic 3D images of its projects,native-language WebSearch arkitektbyrå 3D visualisering Sverige
E3D Arkitekturvisualisering,https://www.e3d.se,info@e3d.se,+46 76 229 81 90,Sweden,Stockholm,Visualization,small,,,archviz;3d-rendering,no_inhouse,6,Swedish architectural-visualisation studio. Included per always-include-viz rule.,native-language WebSearch arkitektvisualisering 3D Sverige
OOF Group,https://oof.se,info@oof.se,+46 72 378 84 74,Sweden,Stockholm,Real Estate,medium,,,developer;residential;logistics;new-build,new_project,2,Privately-owned Stockholm property group (Biblioteksgatan) with two business areas: new-build residential and new-build commercial/industrial/logistics premises,native-language WebSearch bostadsutvecklare Sverige 2026
Studio3D,https://studio3d.se,,,Sweden,Stockholm,Visualization,small,,,archviz;renderings;digital-sales-tools;in-house-team,no_inhouse,6,"Stockholm 3D visualisation studio for real estate developers, architects and product companies - photorealistic renders and digital sales tools, in-house strategists/PMs/interior designers/3D artists; no plaintext email published. Included per always-include-viz rule.",native-language WebSearch arkitektvisualisering 3D Sverige
Visuals By Nor,https://visualsbynor.com,,,Sweden,Stockholm,Visualization,small,,,archviz;animation;product-viz;exterior;interior;360,no_inhouse,6,"Modern Swedish 3D visualisation and animation studio - exterior/interior visualisation, floor plans, 360 panoramas and virtual tours; no plaintext email published. Included per always-include-viz rule.",native-language WebSearch arkitektvisualisering 3D Sverige
mooi arkitekter,https://mooi.se,,,Sweden,Helsingborg,Architecture,small,,,residential;skåne,no_inhouse,3,Helsingborg (Henry Dunkers Plats) architecture firm; no plaintext email published,native-language WebSearch arkitektkontor Helsingborg
